UK,PHOT,WTOF,WTON,HROR
2019-09-27 17:00:00,0.024,0.752,0.2569,0.08753281686493
2019-09-27 18:00:00,0.0,0.7446,0.2683,0.08753281686493
2019-09-27 19:00:00,0.0,0.7298,0.2624,0.08753281686493
2019-09-27 20:00:00,0.0,0.6979,0.2568,0.08753281686493
2019-09-27 21:00:00,0.0,0.6669,0.2608,0.08753281686493
2019-09-27 22:00:00,0.0,0.6451,0.2488,0.08753281686493
2019-09-27 23:00:00,0.0,0.6138,0.2288,0.08753281686493
2019-09-28 00:00:00,0.0,0.5961,0.2092,0.0782881012519098
2019-09-28 01:00:00,0.0,0.606,0.1933,0.0782881012519098
2019-09-28 02:00:00,0.0,0.637,0.1858,0.0782881012519098
2019-09-28 03:00:00,0.0,0.6709999999999999,0.1888,0.0782881012519098
2019-09-28 04:00:00,0.0,0.7064,0.2044,0.0782881012519098
2019-09-28 05:00:00,0.0,0.7355,0.2293,0.0782881012519098
2019-09-28 06:00:00,0.006999999999999999,0.7686,0.2523,0.0782881012519098
2019-09-28 07:00:00,0.083,0.7641,0.2591,0.0782881012519098
2019-09-28 08:00:00,0.193,0.7527,0.269,0.0782881012519098
2019-09-28 09:00:00,0.304,0.7459,0.3145,0.0782881012519098
2019-09-28 10:00:00,0.418,0.7307,0.338,0.0782881012519098
2019-09-28 11:00:00,0.468,0.7059,0.34600000000000003,0.0782881012519098
2019-09-28 12:00:00,0.464,0.675,0.3381,0.0782881012519098
2019-09-28 13:00:00,0.419,0.6391,0.3169,0.0782881012519098
2019-09-28 14:00:00,0.34,0.6034,0.2874,0.0782881012519098
2019-09-28 15:00:00,0.215,0.5536,0.2379,0.0782881012519098
2019-09-28 16:00:00,0.08900000000000001,0.482,0.1674,0.0782881012519098
2019-09-28 17:00:00,0.014,0.4529,0.1364,0.0782881012519098
2019-09-28 18:00:00,0.0,0.4439,0.1219,0.0782881012519098
2019-09-28 19:00:00,0.0,0.423,0.1128,0.0782881012519098
2019-09-28 20:00:00,0.0,0.4072,0.1201,0.0782881012519098
2019-09-28 21:00:00,0.0,0.3965,0.1285,0.0782881012519098
2019-09-28 22:00:00,0.0,0.4167,0.1401,0.0782881012519098
2019-09-28 23:00:00,0.0,0.4802,0.1673,0.0782881012519098
2019-09-29 00:00:00,0.0,0.5704,0.2152,0.0710242406714187
2019-09-29 01:00:00,0.0,0.6386,0.2588,0.0710242406714187
2019-09-29 02:00:00,0.0,0.6708,0.2934,0.0710242406714187
2019-09-29 03:00:00,0.0,0.6591,0.3012,0.0710242406714187
2019-09-29 04:00:00,0.0,0.6283,0.3048,0.0710242406714187
2019-09-29 05:00:00,0.0,0.5959,0.2984,0.0710242406714187
2019-09-29 06:00:00,0.001,0.5667,0.2928,0.0710242406714187
2019-09-29 07:00:00,0.035,0.53,0.2819,0.0710242406714187
2019-09-29 08:00:00,0.1,0.5328,0.2741,0.0710242406714187
2019-09-29 09:00:00,0.18600000000000005,0.5660000000000001,0.2958,0.0710242406714187
2019-09-29 10:00:00,0.275,0.5855,0.2955,0.0710242406714187
2019-09-29 11:00:00,0.315,0.6211,0.2941,0.0710242406714187
2019-09-29 12:00:00,0.311,0.6577,0.2966,0.0710242406714187
2019-09-29 13:00:00,0.281,0.6491,0.3034,0.0710242406714187
2019-09-29 14:00:00,0.23,0.6165,0.3027,0.0710242406714187
2019-09-29 15:00:00,0.175,0.5846,0.28600000000000003,0.0710242406714187
2019-09-29 16:00:00,0.098,0.5694,0.2485,0.0710242406714187
2019-09-29 17:00:00,0.024,0.5688,0.2297,0.0710242406714187
2019-09-29 18:00:00,0.0,0.5623,0.2164,0.0710242406714187
2019-09-29 19:00:00,0.0,0.5856,0.2018,0.0710242406714187
2019-09-29 20:00:00,0.0,0.591,0.1946,0.0710242406714187
2019-09-29 21:00:00,0.0,0.5782,0.185,0.0710242406714187
2019-09-29 22:00:00,0.0,0.5429999999999999,0.1752,0.0710242406714187
2019-09-29 23:00:00,0.0,0.4859,0.1668,0.0710242406714187
2019-09-30 00:00:00,0.0,0.4327,0.165,0.0653709799429883
2019-09-30 01:00:00,0.0,0.3967,0.1602,0.0653709799429883
2019-09-30 02:00:00,0.0,0.3777,0.1596,0.0653709799429883
2019-09-30 03:00:00,0.0,0.3491,0.1576,0.0653709799429883
2019-09-30 04:00:00,0.0,0.307,0.1472,0.0653709799429883
2019-09-30 05:00:00,0.0,0.2579,0.1327,0.0653709799429883
2019-09-30 06:00:00,0.006,0.2018,0.1119,0.0653709799429883
2019-09-30 07:00:00,0.09,0.1415,0.0877,0.0653709799429883
2019-09-30 08:00:00,0.2,0.1084,0.0722,0.0653709799429883
2019-09-30 09:00:00,0.299,0.0975,0.0638,0.0653709799429883
2019-09-30 10:00:00,0.333,0.0985,0.0581,0.0653709799429883
2019-09-30 11:00:00,0.302,0.0985,0.059,0.0653709799429883
2019-09-30 12:00:00,0.256,0.0998,0.0646,0.0653709799429883
2019-09-30 13:00:00,0.195,0.1146,0.0721,0.0653709799429883
2019-09-30 14:00:00,0.13,0.1292,0.0836,0.0653709799429883
2019-09-30 15:00:00,0.073,0.1499,0.1066,0.0653709799429883
2019-09-30 16:00:00,0.03,0.2182,0.1451,0.0653709799429883
2019-09-30 17:00:00,0.004,0.3111,0.2011,0.0653709799429883
2019-09-30 18:00:00,0.0,0.4019,0.2665,0.0653709799429883
2019-09-30 19:00:00,0.0,0.4832,0.3137,0.0653709799429883
2019-09-30 20:00:00,0.0,0.5838,0.3416,0.0653709799429883
2019-09-30 21:00:00,0.0,0.6233,0.3527,0.0653709799429883
2019-09-30 22:00:00,0.0,0.6123,0.3585,0.0653709799429883
2019-09-30 23:00:00,0.0,0.5707,0.3641,0.0653709799429883
2019-10-01 00:00:00,0.0,0.4926,0.3744,0.0612027549110711
2019-10-01 01:00:00,0.0,0.402,0.3782,0.0612027549110711
2019-10-01 02:00:00,0.0,0.3358,0.3742,0.0612027549110711
2019-10-01 03:00:00,0.0,0.2993,0.3628,0.0612027549110711
2019-10-01 04:00:00,0.0,0.2984,0.3513,0.0612027549110711
2019-10-01 05:00:00,0.0,0.2999,0.3334,0.0612027549110711
2019-10-01 06:00:00,0.003,0.304,0.3173,0.0612027549110711
2019-10-01 07:00:00,0.061,0.3055,0.299,0.0612027549110711
2019-10-01 08:00:00,0.166,0.3296,0.2897,0.0612027549110711
2019-10-01 09:00:00,0.276,0.3705,0.3281,0.0612027549110711
2019-10-01 10:00:00,0.35700000000000004,0.4374,0.325,0.0612027549110711
2019-10-01 11:00:00,0.398,0.5018,0.3017,0.0612027549110711
2019-10-01 12:00:00,0.385,0.5458,0.2797,0.0612027549110711
2019-10-01 13:00:00,0.328,0.5621,0.2707,0.0612027549110711
2019-10-01 14:00:00,0.259,0.5373,0.2778,0.0612027549110711
2019-10-01 15:00:00,0.189,0.4785,0.2843,0.0612027549110711
2019-10-01 16:00:00,0.098,0.4146,0.27,0.0612027549110711
2019-10-01 17:00:00,0.021,0.3729,0.2614,0.0612027549110711
2019-10-01 18:00:00,0.0,0.3567,0.2746,0.0612027549110711
2019-10-01 19:00:00,0.0,0.4184,0.2833,0.0612027549110711
2019-10-01 20:00:00,0.0,0.5217,0.2864,0.0612027549110711
2019-10-01 21:00:00,0.0,0.5377,0.2818,0.0612027549110711
2019-10-01 22:00:00,0.0,0.5097,0.2748,0.0612027549110711
2019-10-01 23:00:00,0.0,0.4666,0.2727,0.0612027549110711
2019-10-02 00:00:00,0.0,0.4368,0.2678,0.0585596842378692
2019-10-02 01:00:00,0.0,0.4227,0.2634,0.0585596842378692
2019-10-02 02:00:00,0.0,0.4138,0.2603,0.0585596842378692
2019-10-02 03:00:00,0.0,0.3996,0.2562,0.0585596842378692
2019-10-02 04:00:00,0.0,0.3876,0.2601,0.0585596842378692
2019-10-02 05:00:00,0.0,0.4089,0.2783,0.0585596842378692
2019-10-02 06:00:00,0.006,0.4417,0.2932,0.0585596842378692
2019-10-02 07:00:00,0.109,0.4616,0.2839,0.0585596842378692
2019-10-02 08:00:00,0.28,0.4639,0.2512,0.0585596842378692
2019-10-02 09:00:00,0.407,0.4498,0.303,0.0585596842378692
2019-10-02 10:00:00,0.499,0.4303,0.3148,0.0585596842378692
2019-10-02 11:00:00,0.544,0.4087,0.2841,0.0585596842378692
2019-10-02 12:00:00,0.547,0.3864,0.2417,0.0585596842378692
2019-10-02 13:00:00,0.505,0.3629,0.2047,0.0585596842378692
2019-10-02 14:00:00,0.421,0.3423,0.1797,0.0585596842378692
2019-10-02 15:00:00,0.293,0.3203,0.1637,0.0585596842378692
2019-10-02 16:00:00,0.152,0.3048,0.14800000000000002,0.0585596842378692
2019-10-02 17:00:00,0.028,0.312,0.1522,0.0585596842378692
2019-10-02 18:00:00,0.0,0.3149,0.1553,0.0585596842378692
2019-10-02 19:00:00,0.0,0.301,0.14400000000000002,0.0585596842378692
2019-10-02 20:00:00,0.0,0.2713,0.1194,0.0585596842378692
2019-10-02 21:00:00,0.0,0.2351,0.0965,0.0585596842378692
2019-10-02 22:00:00,0.0,0.1987,0.0756,0.0585596842378692
2019-10-02 23:00:00,0.0,0.1658,0.0597,0.0585596842378692
2019-10-03 00:00:00,0.0,0.1467,0.0504,0.0555557108679411
2019-10-03 01:00:00,0.0,0.1376,0.0454,0.0555557108679411
2019-10-03 02:00:00,0.0,0.1331,0.0461,0.0555557108679411
2019-10-03 03:00:00,0.0,0.13,0.0523,0.0555557108679411
2019-10-03 04:00:00,0.0,0.1296,0.0633,0.0555557108679411
2019-10-03 05:00:00,0.0,0.1402,0.0823,0.0555557108679411
2019-10-03 06:00:00,0.002,0.1478,0.103,0.0555557108679411
2019-10-03 07:00:00,0.045,0.1521,0.1196,0.0555557108679411
2019-10-03 08:00:00,0.113,0.151,0.1337,0.0555557108679411
2019-10-03 09:00:00,0.203,0.162,0.1779,0.0555557108679411
2019-10-03 10:00:00,0.277,0.1911,0.2516,0.0555557108679411
2019-10-03 11:00:00,0.308,0.2272,0.3131,0.0555557108679411
2019-10-03 12:00:00,0.302,0.2693,0.3594,0.0555557108679411
2019-10-03 13:00:00,0.266,0.3051,0.3936,0.0555557108679411
2019-10-03 14:00:00,0.202,0.3305,0.4189,0.0555557108679411
2019-10-03 15:00:00,0.122,0.3732,0.4378,0.0555557108679411
2019-10-03 16:00:00,0.054000000000000006,0.4433,0.457,0.0555557108679411
2019-10-03 17:00:00,0.004,0.5386,0.4927,0.0555557108679411
2019-10-03 18:00:00,0.0,0.6139,0.5135,0.0555557108679411
2019-10-03 19:00:00,0.0,0.6353,0.5125,0.0555557108679411
2019-10-03 20:00:00,0.0,0.6079,0.5054,0.0555557108679411
2019-10-03 21:00:00,0.0,0.5764,0.511,0.0555557108679411
2019-10-03 22:00:00,0.0,0.6163,0.4864,0.0555557108679411
2019-10-03 23:00:00,0.0,0.6999,0.4338,0.0555557108679411
2019-10-04 00:00:00,0.0,0.7182,0.3827,0.0539881109384101
2019-10-04 01:00:00,0.0,0.6653,0.3514,0.0539881109384101
2019-10-04 02:00:00,0.0,0.531,0.3228,0.0539881109384101
2019-10-04 03:00:00,0.0,0.4631,0.3091,0.0539881109384101
2019-10-04 04:00:00,0.0,0.493,0.3133,0.0539881109384101
2019-10-04 05:00:00,0.0,0.509,0.3232,0.0539881109384101
2019-10-04 06:00:00,0.001,0.4931,0.3339,0.0539881109384101
2019-10-04 07:00:00,0.049,0.4397,0.3377,0.0539881109384101
2019-10-04 08:00:00,0.139,0.3768,0.3482,0.0539881109384101
2019-10-04 09:00:00,0.237,0.3337,0.4047,0.0539881109384101
2019-10-04 10:00:00,0.336,0.3027,0.4411,0.0539881109384101
2019-10-04 11:00:00,0.362,0.2664,0.3927,0.0539881109384101
2019-10-04 12:00:00,0.363,0.2348,0.3458,0.0539881109384101
2019-10-04 13:00:00,0.327,0.2324,0.3331,0.0539881109384101
2019-10-04 14:00:00,0.257,0.2428,0.3097,0.0539881109384101
2019-10-04 15:00:00,0.168,0.2321,0.2639,0.0539881109384101
2019-10-04 16:00:00,0.08199999999999999,0.2252,0.21,0.0539881109384101
2019-10-04 17:00:00,0.012,0.2446,0.1962,0.0539881109384101
2019-10-04 18:00:00,0.0,0.2753,0.1958,0.0539881109384101
2019-10-04 19:00:00,0.0,0.2763,0.1861,0.0539881109384101
2019-10-04 20:00:00,0.0,0.2722,0.1805,0.0539881109384101
2019-10-04 21:00:00,0.0,0.2673,0.1594,0.0539881109384101
2019-10-04 22:00:00,0.0,0.2501,0.1371,0.0539881109384101
2019-10-04 23:00:00,0.0,0.2259,0.1289,0.0539881109384101
2019-10-05 00:00:00,0.0,0.2062,0.1356,0.0829151419217515
2019-10-05 01:00:00,0.0,0.2023,0.1463,0.0829151419217515
2019-10-05 02:00:00,0.0,0.2056,0.1565,0.0829151419217515
2019-10-05 03:00:00,0.0,0.1998,0.1577,0.0829151419217515
2019-10-05 04:00:00,0.0,0.2011,0.16399999999999998,0.0829151419217515
2019-10-05 05:00:00,0.0,0.2068,0.1781,0.0829151419217515
2019-10-05 06:00:00,0.001,0.2101,0.1925,0.0829151419217515
2019-10-05 07:00:00,0.035,0.218,0.2008,0.0829151419217515
2019-10-05 08:00:00,0.086,0.2192,0.2049,0.0829151419217515
2019-10-05 09:00:00,0.128,0.2145,0.2199,0.0829151419217515
2019-10-05 10:00:00,0.166,0.229,0.2517,0.0829151419217515
2019-10-05 11:00:00,0.196,0.264,0.2871,0.0829151419217515
2019-10-05 12:00:00,0.211,0.2816,0.3112,0.0829151419217515
2019-10-05 13:00:00,0.207,0.285,0.3243,0.0829151419217515
2019-10-05 14:00:00,0.171,0.2835,0.3244,0.0829151419217515
2019-10-05 15:00:00,0.108,0.2844,0.311,0.0829151419217515
2019-10-05 16:00:00,0.045,0.3049,0.3298,0.0829151419217515
2019-10-05 17:00:00,0.003,0.3368,0.3695,0.0829151419217515
2019-10-05 18:00:00,0.0,0.3683,0.4003,0.0829151419217515
2019-10-05 19:00:00,0.0,0.4133,0.4159,0.0829151419217515
2019-10-05 20:00:00,0.0,0.4521,0.4333,0.0829151419217515
2019-10-05 21:00:00,0.0,0.4796,0.4494,0.0829151419217515
2019-10-05 22:00:00,0.0,0.4907,0.4626,0.0829151419217515
2019-10-05 23:00:00,0.0,0.4607,0.4645,0.0829151419217515
2019-10-06 00:00:00,0.0,0.3918,0.4655,0.12503688201483099
2019-10-06 01:00:00,0.0,0.3265,0.4626,0.12503688201483099
2019-10-06 02:00:00,0.0,0.3451,0.4636,0.12503688201483099
2019-10-06 03:00:00,0.0,0.3891,0.4466,0.12503688201483099
2019-10-06 04:00:00,0.0,0.4672,0.4066,0.12503688201483099
2019-10-06 05:00:00,0.0,0.5624,0.3554,0.12503688201483099
2019-10-06 06:00:00,0.0,0.621,0.326,0.12503688201483099
2019-10-06 07:00:00,0.026,0.6134,0.3098,0.12503688201483099
2019-10-06 08:00:00,0.086,0.5689,0.3081,0.12503688201483099
2019-10-06 09:00:00,0.16699999999999998,0.5742,0.3274,0.12503688201483099
2019-10-06 10:00:00,0.263,0.6048,0.358,0.12503688201483099
2019-10-06 11:00:00,0.337,0.6315,0.3928,0.12503688201483099
2019-10-06 12:00:00,0.354,0.6525,0.4013,0.12503688201483099
2019-10-06 13:00:00,0.331,0.6509999999999999,0.3953,0.12503688201483099
2019-10-06 14:00:00,0.275,0.6448,0.366,0.12503688201483099
2019-10-06 15:00:00,0.184,0.6257,0.2987,0.12503688201483099
2019-10-06 16:00:00,0.079,0.5662,0.2285,0.12503688201483099
2019-10-06 17:00:00,0.006,0.4619,0.2325,0.12503688201483099
2019-10-06 18:00:00,0.0,0.3814,0.259,0.12503688201483099
2019-10-06 19:00:00,0.0,0.3743,0.2702,0.12503688201483099
2019-10-06 20:00:00,0.0,0.3909,0.2692,0.12503688201483099
2019-10-06 21:00:00,0.0,0.3796,0.3053,0.12503688201483099
2019-10-06 22:00:00,0.0,0.35700000000000004,0.3389,0.12503688201483099
2019-10-06 23:00:00,0.0,0.3396,0.3547,0.12503688201483099
2019-10-07 00:00:00,0.0,0.3193,0.3651,0.131188034990448
2019-10-07 01:00:00,0.0,0.3191,0.3881,0.131188034990448
2019-10-07 02:00:00,0.0,0.3355,0.4278,0.131188034990448
2019-10-07 03:00:00,0.0,0.3509,0.4784,0.131188034990448
2019-10-07 04:00:00,0.0,0.3573,0.5294,0.131188034990448
2019-10-07 05:00:00,0.0,0.3704,0.5903,0.131188034990448
2019-10-07 06:00:00,0.0,0.3843,0.6387,0.131188034990448
2019-10-07 07:00:00,0.008,0.4159,0.6554,0.131188034990448
2019-10-07 08:00:00,0.039,0.4264,0.6663,0.131188034990448
2019-10-07 09:00:00,0.08800000000000001,0.4416,0.6732,0.131188034990448
2019-10-07 10:00:00,0.152,0.4614,0.679,0.131188034990448
2019-10-07 11:00:00,0.193,0.4575,0.6479,0.131188034990448
2019-10-07 12:00:00,0.215,0.4422,0.6014,0.131188034990448
2019-10-07 13:00:00,0.213,0.4176,0.5482,0.131188034990448
2019-10-07 14:00:00,0.195,0.4419,0.499,0.131188034990448
2019-10-07 15:00:00,0.13699999999999998,0.4843,0.4569,0.131188034990448
2019-10-07 16:00:00,0.063,0.5353,0.4320000000000001,0.131188034990448
2019-10-07 17:00:00,0.005,0.5849,0.4356,0.131188034990448
2019-10-07 18:00:00,0.0,0.6272,0.4394,0.131188034990448
2019-10-07 19:00:00,0.0,0.6556,0.4517,0.131188034990448
2019-10-07 20:00:00,0.0,0.6716,0.4498,0.131188034990448
2019-10-07 21:00:00,0.0,0.6488,0.4282,0.131188034990448
2019-10-07 22:00:00,0.0,0.62,0.4278,0.131188034990448
2019-10-07 23:00:00,0.0,0.5737,0.4426,0.131188034990448
2019-10-08 00:00:00,0.0,0.547,0.4588,0.11253964309696199
2019-10-08 01:00:00,0.0,0.5186,0.4782,0.11253964309696199
2019-10-08 02:00:00,0.0,0.5154,0.4858,0.11253964309696199
2019-10-08 03:00:00,0.0,0.5351,0.4961,0.11253964309696199
2019-10-08 04:00:00,0.0,0.5542,0.5037,0.11253964309696199
2019-10-08 05:00:00,0.0,0.5692,0.5286,0.11253964309696199
2019-10-08 06:00:00,0.001,0.5762,0.5475,0.11253964309696199
2019-10-08 07:00:00,0.053,0.5768,0.551,0.11253964309696199
2019-10-08 08:00:00,0.172,0.5775,0.5639,0.11253964309696199
2019-10-08 09:00:00,0.29100000000000004,0.588,0.6206,0.11253964309696199
2019-10-08 10:00:00,0.37,0.6194,0.6952,0.11253964309696199
2019-10-08 11:00:00,0.4,0.6506,0.7352,0.11253964309696199
2019-10-08 12:00:00,0.374,0.6769,0.7548,0.11253964309696199
2019-10-08 13:00:00,0.32,0.7151,0.7579,0.11253964309696199
2019-10-08 14:00:00,0.248,0.7483,0.7396,0.11253964309696199
2019-10-08 15:00:00,0.159,0.7664,0.7090000000000001,0.11253964309696199
2019-10-08 16:00:00,0.07,0.7686,0.6685,0.11253964309696199
2019-10-08 17:00:00,0.005,0.7709999999999999,0.6433,0.11253964309696199
2019-10-08 18:00:00,0.0,0.7709999999999999,0.6242,0.11253964309696199
2019-10-08 19:00:00,0.0,0.7591,0.6058,0.11253964309696199
2019-10-08 20:00:00,0.0,0.7508,0.5936,0.11253964309696199
2019-10-08 21:00:00,0.0,0.7441,0.5942,0.11253964309696199
2019-10-08 22:00:00,0.0,0.7349,0.5929,0.11253964309696199
2019-10-08 23:00:00,0.0,0.7237,0.5914,0.11253964309696199
2019-10-09 00:00:00,0.0,0.7029,0.5870000000000001,0.0939745705647653
2019-10-09 01:00:00,0.0,0.6756,0.5778,0.0939745705647653
2019-10-09 02:00:00,0.0,0.6503,0.573,0.0939745705647653
2019-10-09 03:00:00,0.0,0.6341,0.5647,0.0939745705647653
2019-10-09 04:00:00,0.0,0.6163,0.5563,0.0939745705647653
2019-10-09 05:00:00,0.0,0.6015,0.5532,0.0939745705647653
2019-10-09 06:00:00,0.0,0.5766,0.5441,0.0939745705647653
2019-10-09 07:00:00,0.014,0.5485,0.532,0.0939745705647653
2019-10-09 08:00:00,0.07200000000000001,0.5312,0.5387,0.0939745705647653
2019-10-09 09:00:00,0.15,0.531,0.5589,0.0939745705647653
2019-10-09 10:00:00,0.245,0.5551,0.6096,0.0939745705647653
2019-10-09 11:00:00,0.313,0.5841,0.6444,0.0939745705647653
2019-10-09 12:00:00,0.328,0.6071,0.6607,0.0939745705647653
2019-10-09 13:00:00,0.293,0.6298,0.6668,0.0939745705647653
2019-10-09 14:00:00,0.221,0.652,0.659,0.0939745705647653
2019-10-09 15:00:00,0.133,0.6513,0.6298,0.0939745705647653
2019-10-09 16:00:00,0.052000000000000005,0.6227,0.6085,0.0939745705647653
2019-10-09 17:00:00,0.002,0.6028,0.5991,0.0939745705647653
2019-10-09 18:00:00,0.0,0.6038,0.5948,0.0939745705647653
2019-10-09 19:00:00,0.0,0.6117,0.5957,0.0939745705647653
2019-10-09 20:00:00,0.0,0.615,0.5987,0.0939745705647653
2019-10-09 21:00:00,0.0,0.6239,0.6021,0.0939745705647653
2019-10-09 22:00:00,0.0,0.6409999999999999,0.6113,0.0939745705647653
2019-10-09 23:00:00,0.0,0.6519,0.6184,0.0939745705647653
2019-10-10 00:00:00,0.0,0.6621,0.6217,0.0825761843598563
2019-10-10 01:00:00,0.0,0.6662,0.6192,0.0825761843598563
2019-10-10 02:00:00,0.0,0.6629999999999999,0.6134,0.0825761843598563
2019-10-10 03:00:00,0.0,0.6666,0.5971,0.0825761843598563
2019-10-10 04:00:00,0.0,0.6613,0.5716,0.0825761843598563
2019-10-10 05:00:00,0.0,0.6661,0.5469,0.0825761843598563
2019-10-10 06:00:00,0.0,0.6694,0.5151,0.0825761843598563
2019-10-10 07:00:00,0.045,0.6634,0.476,0.0825761843598563
2019-10-10 08:00:00,0.152,0.6554,0.4387,0.0825761843598563
2019-10-10 09:00:00,0.239,0.6645,0.444,0.0825761843598563
2019-10-10 10:00:00,0.27,0.6829,0.4568,0.0825761843598563
2019-10-10 11:00:00,0.258,0.6836,0.4635,0.0825761843598563
2019-10-10 12:00:00,0.228,0.6835,0.4766,0.0825761843598563
2019-10-10 13:00:00,0.185,0.7135,0.4627,0.0825761843598563
2019-10-10 14:00:00,0.14,0.75,0.4399,0.0825761843598563
2019-10-10 15:00:00,0.093,0.7834,0.4719,0.0825761843598563
2019-10-10 16:00:00,0.046,0.8148,0.5262,0.0825761843598563
2019-10-10 17:00:00,0.002,0.828,0.565,0.0825761843598563
2019-10-10 18:00:00,0.0,0.8419,0.5924,0.0825761843598563
2019-10-10 19:00:00,0.0,0.8569,0.5998,0.0825761843598563
2019-10-10 20:00:00,0.0,0.8694,0.6077,0.0825761843598563
2019-10-10 21:00:00,0.0,0.8854,0.6285,0.0825761843598563
2019-10-10 22:00:00,0.0,0.8898,0.6336,0.0825761843598563
2019-10-10 23:00:00,0.0,0.8856,0.6364,0.0825761843598563
2019-10-11 00:00:00,0.0,0.8734,0.6313,0.0765744516362872
2019-10-11 01:00:00,0.0,0.8506,0.6255,0.0765744516362872
2019-10-11 02:00:00,0.0,0.8187,0.6219,0.0765744516362872
2019-10-11 03:00:00,0.0,0.7755,0.6124,0.0765744516362872
2019-10-11 04:00:00,0.0,0.7290000000000001,0.5978,0.0765744516362872
2019-10-11 05:00:00,0.0,0.6999,0.5885,0.0765744516362872
2019-10-11 06:00:00,0.0,0.713,0.5729,0.0765744516362872
2019-10-11 07:00:00,0.023,0.6803,0.5603,0.0765744516362872
2019-10-11 08:00:00,0.083,0.6608,0.5516,0.0765744516362872
2019-10-11 09:00:00,0.151,0.6593,0.5715,0.0765744516362872
2019-10-11 10:00:00,0.214,0.6759999999999999,0.6107,0.0765744516362872
2019-10-11 11:00:00,0.233,0.7138,0.6341,0.0765744516362872
2019-10-11 12:00:00,0.236,0.7498,0.6429,0.0765744516362872
2019-10-11 13:00:00,0.215,0.7677,0.6376,0.0765744516362872
2019-10-11 14:00:00,0.174,0.775,0.6206,0.0765744516362872
2019-10-11 15:00:00,0.102,0.7668,0.5802,0.0765744516362872
2019-10-11 16:00:00,0.038,0.7345,0.5426,0.0765744516362872
2019-10-11 17:00:00,0.001,0.6962,0.5171,0.0765744516362872
2019-10-11 18:00:00,0.0,0.6743,0.5014,0.0765744516362872
2019-10-11 19:00:00,0.0,0.6465,0.4849,0.0765744516362872
2019-10-11 20:00:00,0.0,0.6152,0.4664,0.0765744516362872
2019-10-11 21:00:00,0.0,0.5966,0.4451,0.0765744516362872
2019-10-11 22:00:00,0.0,0.5746,0.4191,0.0765744516362872
2019-10-11 23:00:00,0.0,0.5176,0.3873,0.0765744516362872
2019-10-12 00:00:00,0.0,0.4304,0.3522,0.0759694944325181
2019-10-12 01:00:00,0.0,0.3862,0.3162,0.0759694944325181
2019-10-12 02:00:00,0.0,0.3574,0.2863,0.0759694944325181
2019-10-12 03:00:00,0.0,0.3232,0.2637,0.0759694944325181
2019-10-12 04:00:00,0.0,0.293,0.2595,0.0759694944325181
2019-10-12 05:00:00,0.0,0.2734,0.2635,0.0759694944325181
2019-10-12 06:00:00,0.0,0.2579,0.2571,0.0759694944325181
2019-10-12 07:00:00,0.021,0.2403,0.2395,0.0759694944325181
2019-10-12 08:00:00,0.08900000000000001,0.2125,0.2107,0.0759694944325181
2019-10-12 09:00:00,0.18,0.2012,0.2387,0.0759694944325181
2019-10-12 10:00:00,0.284,0.1915,0.2637,0.0759694944325181
2019-10-12 11:00:00,0.341,0.1807,0.2726,0.0759694944325181
2019-10-12 12:00:00,0.344,0.1721,0.2718,0.0759694944325181
2019-10-12 13:00:00,0.277,0.1736,0.2506,0.0759694944325181
2019-10-12 14:00:00,0.173,0.151,0.2261,0.0759694944325181
2019-10-12 15:00:00,0.098,0.132,0.1942,0.0759694944325181
2019-10-12 16:00:00,0.035,0.1342,0.1627,0.0759694944325181
2019-10-12 17:00:00,0.001,0.146,0.1642,0.0759694944325181
2019-10-12 18:00:00,0.0,0.1533,0.166,0.0759694944325181
2019-10-12 19:00:00,0.0,0.1569,0.1608,0.0759694944325181
2019-10-12 20:00:00,0.0,0.1595,0.1535,0.0759694944325181
2019-10-12 21:00:00,0.0,0.1556,0.14300000000000002,0.0759694944325181
2019-10-12 22:00:00,0.0,0.1449,0.1282,0.0759694944325181
2019-10-12 23:00:00,0.0,0.1357,0.1143,0.0759694944325181
2019-10-13 00:00:00,0.0,0.1239,0.1012,0.0694484675702312
2019-10-13 01:00:00,0.0,0.1145,0.0903,0.0694484675702312
2019-10-13 02:00:00,0.0,0.1176,0.0821,0.0694484675702312
2019-10-13 03:00:00,0.0,0.1476,0.0774,0.0694484675702312
2019-10-13 04:00:00,0.0,0.195,0.0774,0.0694484675702312
2019-10-13 05:00:00,0.0,0.2423,0.0779,0.0694484675702312
2019-10-13 06:00:00,0.0,0.2619,0.084,0.0694484675702312
2019-10-13 07:00:00,0.006999999999999999,0.2726,0.0974,0.0694484675702312
2019-10-13 08:00:00,0.042,0.3116,0.1052,0.0694484675702312
2019-10-13 09:00:00,0.084,0.3653,0.1145,0.0694484675702312
2019-10-13 10:00:00,0.122,0.3935,0.1297,0.0694484675702312
2019-10-13 11:00:00,0.149,0.4351,0.1408,0.0694484675702312
2019-10-13 12:00:00,0.16699999999999998,0.46,0.1505,0.0694484675702312
2019-10-13 13:00:00,0.172,0.5001,0.1641,0.0694484675702312
2019-10-13 14:00:00,0.153,0.5508,0.1696,0.0694484675702312
2019-10-13 15:00:00,0.107,0.5736,0.1666,0.0694484675702312
2019-10-13 16:00:00,0.042,0.5959,0.1556,0.0694484675702312
2019-10-13 17:00:00,0.001,0.5997,0.1439,0.0694484675702312
2019-10-13 18:00:00,0.0,0.5861,0.1321,0.0694484675702312
