LT,PHOT,WTOF,WTON,HROR
2019-10-06 10:00:00,0.377,0,0.0657,0
2019-10-06 11:00:00,0.342,0,0.0707,0
2019-10-06 12:00:00,0.273,0,0.0746,0
2019-10-06 13:00:00,0.198,0,0.0829,0
2019-10-06 14:00:00,0.107,0,0.0828,0
2019-10-06 15:00:00,0.022,0,0.0756,0
2019-10-06 16:00:00,0.0,0,0.0732,0
2019-10-06 17:00:00,0.0,0,0.0624,0
2019-10-06 18:00:00,0.0,0,0.0484,0
2019-10-06 19:00:00,0.0,0,0.0344,0
2019-10-06 20:00:00,0.0,0,0.023,0
2019-10-06 21:00:00,0.0,0,0.0166,0
2019-10-06 22:00:00,0.0,0,0.0134,0
2019-10-06 23:00:00,0.0,0,0.0124,0
2019-10-07 00:00:00,0.0,0,0.0142,0
2019-10-07 01:00:00,0.0,0,0.0184,0
2019-10-07 02:00:00,0.0,0,0.0269,0
2019-10-07 03:00:00,0.0,0,0.0355,0
2019-10-07 04:00:00,0.0,0,0.0409,0
2019-10-07 05:00:00,0.014,0,0.0426,0
2019-10-07 06:00:00,0.065,0,0.0356,0
2019-10-07 07:00:00,0.129,0,0.0328,0
2019-10-07 08:00:00,0.179,0,0.0369,0
2019-10-07 09:00:00,0.202,0,0.0521,0
2019-10-07 10:00:00,0.196,0,0.0836,0
2019-10-07 11:00:00,0.165,0,0.1215,0
2019-10-07 12:00:00,0.116,0,0.1506,0
2019-10-07 13:00:00,0.08,0,0.1521,0
2019-10-07 14:00:00,0.036000000000000004,0,0.1472,0
2019-10-07 15:00:00,0.005,0,0.1619,0
2019-10-07 16:00:00,0.0,0,0.1648,0
2019-10-07 17:00:00,0.0,0,0.1463,0
2019-10-07 18:00:00,0.0,0,0.1215,0
2019-10-07 19:00:00,0.0,0,0.0957,0
2019-10-07 20:00:00,0.0,0,0.08199999999999999,0
2019-10-07 21:00:00,0.0,0,0.081,0
2019-10-07 22:00:00,0.0,0,0.103,0
2019-10-07 23:00:00,0.0,0,0.1374,0
2019-10-08 00:00:00,0.0,0,0.1453,0
2019-10-08 01:00:00,0.0,0,0.1448,0
2019-10-08 02:00:00,0.0,0,0.1659,0
2019-10-08 03:00:00,0.0,0,0.1963,0
2019-10-08 04:00:00,0.0,0,0.1973,0
2019-10-08 05:00:00,0.002,0,0.2059,0
2019-10-08 06:00:00,0.017,0,0.2126,0
2019-10-08 07:00:00,0.036000000000000004,0,0.2205,0
2019-10-08 08:00:00,0.055,0,0.2355,0
2019-10-08 09:00:00,0.061,0,0.2709,0
2019-10-08 10:00:00,0.073,0,0.281,0
2019-10-08 11:00:00,0.092,0,0.2738,0
2019-10-08 12:00:00,0.092,0,0.2831,0
2019-10-08 13:00:00,0.07200000000000001,0,0.2806,0
2019-10-08 14:00:00,0.037000000000000005,0,0.3028,0
2019-10-08 15:00:00,0.005,0,0.3487,0
2019-10-08 16:00:00,0.0,0,0.3912,0
2019-10-08 17:00:00,0.0,0,0.3876,0
2019-10-08 18:00:00,0.0,0,0.3738,0
2019-10-08 19:00:00,0.0,0,0.3092,0
2019-10-08 20:00:00,0.0,0,0.2278,0
2019-10-08 21:00:00,0.0,0,0.1825,0
2019-10-08 22:00:00,0.0,0,0.1769,0
2019-10-08 23:00:00,0.0,0,0.2167,0
2019-10-09 00:00:00,0.0,0,0.2899,0
2019-10-09 01:00:00,0.0,0,0.3761,0
2019-10-09 02:00:00,0.0,0,0.4315,0
2019-10-09 03:00:00,0.0,0,0.4567,0
2019-10-09 04:00:00,0.0,0,0.4557,0
2019-10-09 05:00:00,0.011,0,0.4272,0
2019-10-09 06:00:00,0.062,0,0.3431,0
2019-10-09 07:00:00,0.12,0,0.2914,0
2019-10-09 08:00:00,0.209,0,0.3341,0
2019-10-09 09:00:00,0.326,0,0.3954,0
2019-10-09 10:00:00,0.399,0,0.4270000000000001,0
2019-10-09 11:00:00,0.39,0,0.4093,0
2019-10-09 12:00:00,0.324,0,0.3833,0
2019-10-09 13:00:00,0.215,0,0.3589,0
2019-10-09 14:00:00,0.101,0,0.2889,0
2019-10-09 15:00:00,0.013,0,0.2655,0
2019-10-09 16:00:00,0.0,0,0.3035,0
2019-10-09 17:00:00,0.0,0,0.3023,0
2019-10-09 18:00:00,0.0,0,0.2474,0
2019-10-09 19:00:00,0.0,0,0.2561,0
2019-10-09 20:00:00,0.0,0,0.2426,0
2019-10-09 21:00:00,0.0,0,0.1919,0
2019-10-09 22:00:00,0.0,0,0.1521,0
2019-10-09 23:00:00,0.0,0,0.1336,0
2019-10-10 00:00:00,0.0,0,0.1351,0
2019-10-10 01:00:00,0.0,0,0.1298,0
2019-10-10 02:00:00,0.0,0,0.115,0
2019-10-10 03:00:00,0.0,0,0.1027,0
2019-10-10 04:00:00,0.0,0,0.0933,0
2019-10-10 05:00:00,0.001,0,0.0879,0
2019-10-10 06:00:00,0.014,0,0.0879,0
2019-10-10 07:00:00,0.04,0,0.07400000000000001,0
2019-10-10 08:00:00,0.08,0,0.0762,0
2019-10-10 09:00:00,0.14400000000000002,0,0.1173,0
2019-10-10 10:00:00,0.187,0,0.1522,0
2019-10-10 11:00:00,0.195,0,0.1823,0
2019-10-10 12:00:00,0.175,0,0.2032,0
2019-10-10 13:00:00,0.115,0,0.2034,0
2019-10-10 14:00:00,0.053,0,0.1979,0
2019-10-10 15:00:00,0.005,0,0.2276,0
2019-10-10 16:00:00,0.0,0,0.2713,0
2019-10-10 17:00:00,0.0,0,0.2856,0
2019-10-10 18:00:00,0.0,0,0.3028,0
2019-10-10 19:00:00,0.0,0,0.3226,0
2019-10-10 20:00:00,0.0,0,0.3329,0
2019-10-10 21:00:00,0.0,0,0.3769,0
2019-10-10 22:00:00,0.0,0,0.4194,0
2019-10-10 23:00:00,0.0,0,0.4155,0
2019-10-11 00:00:00,0.0,0,0.418,0
2019-10-11 01:00:00,0.0,0,0.4247,0
2019-10-11 02:00:00,0.0,0,0.4259,0
2019-10-11 03:00:00,0.0,0,0.4277,0
2019-10-11 04:00:00,0.0,0,0.4303,0
2019-10-11 05:00:00,0.006999999999999999,0,0.4431,0
2019-10-11 06:00:00,0.042,0,0.4411,0
2019-10-11 07:00:00,0.069,0,0.4825,0
2019-10-11 08:00:00,0.092,0,0.5461,0
2019-10-11 09:00:00,0.112,0,0.5992,0
2019-10-11 10:00:00,0.121,0,0.6084,0
2019-10-11 11:00:00,0.132,0,0.6072,0
2019-10-11 12:00:00,0.124,0,0.5989,0
2019-10-11 13:00:00,0.084,0,0.6309,0
2019-10-11 14:00:00,0.029,0,0.6745,0
2019-10-11 15:00:00,0.001,0,0.6892,0
2019-10-11 16:00:00,0.0,0,0.7051,0
2019-10-11 17:00:00,0.0,0,0.6754,0
2019-10-11 18:00:00,0.0,0,0.6729,0
2019-10-11 19:00:00,0.0,0,0.6659,0
2019-10-11 20:00:00,0.0,0,0.6777,0
2019-10-11 21:00:00,0.0,0,0.7017,0
2019-10-11 22:00:00,0.0,0,0.7493,0
2019-10-11 23:00:00,0.0,0,0.7853,0
2019-10-12 00:00:00,0.0,0,0.8064,0
2019-10-12 01:00:00,0.0,0,0.8464,0
2019-10-12 02:00:00,0.0,0,0.8675,0
2019-10-12 03:00:00,0.0,0,0.8744,0
2019-10-12 04:00:00,0.0,0,0.87,0
2019-10-12 05:00:00,0.002,0,0.8392,0
2019-10-12 06:00:00,0.025,0,0.7807,0
2019-10-12 07:00:00,0.062,0,0.7020000000000001,0
2019-10-12 08:00:00,0.095,0,0.6424,0
2019-10-12 09:00:00,0.116,0,0.6352,0
2019-10-12 10:00:00,0.121,0,0.6338,0
2019-10-12 11:00:00,0.108,0,0.6274,0
2019-10-12 12:00:00,0.078,0,0.57,0
2019-10-12 13:00:00,0.048,0,0.4844,0
2019-10-12 14:00:00,0.022,0,0.4016,0
2019-10-12 15:00:00,0.001,0,0.3638,0
2019-10-12 16:00:00,0.0,0,0.3876,0
2019-10-12 17:00:00,0.0,0,0.409,0
2019-10-12 18:00:00,0.0,0,0.4241,0
2019-10-12 19:00:00,0.0,0,0.4547,0
2019-10-12 20:00:00,0.0,0,0.462,0
2019-10-12 21:00:00,0.0,0,0.4746,0
2019-10-12 22:00:00,0.0,0,0.481,0
2019-10-12 23:00:00,0.0,0,0.4688,0
2019-10-13 00:00:00,0.0,0,0.4885,0
2019-10-13 01:00:00,0.0,0,0.5001,0
2019-10-13 02:00:00,0.0,0,0.4932,0
2019-10-13 03:00:00,0.0,0,0.499,0
2019-10-13 04:00:00,0.0,0,0.4745,0
2019-10-13 05:00:00,0.01,0,0.4322,0
2019-10-13 06:00:00,0.081,0,0.3539,0
2019-10-13 07:00:00,0.18,0,0.3468,0
2019-10-13 08:00:00,0.27,0,0.3916,0
2019-10-13 09:00:00,0.343,0,0.3777,0
2019-10-13 10:00:00,0.345,0,0.3436,0
2019-10-13 11:00:00,0.293,0,0.2975,0
2019-10-13 12:00:00,0.229,0,0.2403,0
2019-10-13 13:00:00,0.158,0,0.1811,0
2019-10-13 14:00:00,0.07,0,0.1248,0
2019-10-13 15:00:00,0.004,0,0.1094,0
2019-10-13 16:00:00,0.0,0,0.1128,0
2019-10-13 17:00:00,0.0,0,0.1071,0
2019-10-13 18:00:00,0.0,0,0.0996,0
2019-10-13 19:00:00,0.0,0,0.0941,0
2019-10-13 20:00:00,0.0,0,0.1255,0
2019-10-13 21:00:00,0.0,0,0.1935,0
2019-10-13 22:00:00,0.0,0,0.298,0
2019-10-13 23:00:00,0.0,0,0.4526,0
2019-10-14 00:00:00,0.0,0,0.5702,0
2019-10-14 01:00:00,0.0,0,0.597,0
2019-10-14 02:00:00,0.0,0,0.6446,0
2019-10-14 03:00:00,0.0,0,0.6311,0
2019-10-14 04:00:00,0.0,0,0.5812,0
2019-10-14 05:00:00,0.011,0,0.5369,0
2019-10-14 06:00:00,0.096,0,0.4846,0
2019-10-14 07:00:00,0.231,0,0.4413,0
2019-10-14 08:00:00,0.354,0,0.5301,0
2019-10-14 09:00:00,0.4320000000000001,0,0.6667,0
2019-10-14 10:00:00,0.45,0,0.7701,0
2019-10-14 11:00:00,0.42,0,0.8044,0
2019-10-14 12:00:00,0.353,0,0.7951,0
2019-10-14 13:00:00,0.245,0,0.7714,0
2019-10-14 14:00:00,0.119,0,0.7222,0
2019-10-14 15:00:00,0.008,0,0.6459,0
2019-10-14 16:00:00,0.0,0,0.5823,0
2019-10-14 17:00:00,0.0,0,0.5086,0
2019-10-14 18:00:00,0.0,0,0.405,0
2019-10-14 19:00:00,0.0,0,0.3149,0
2019-10-14 20:00:00,0.0,0,0.2294,0
2019-10-14 21:00:00,0.0,0,0.1661,0
2019-10-14 22:00:00,0.0,0,0.1199,0
2019-10-14 23:00:00,0.0,0,0.0837,0
2019-10-15 00:00:00,0.0,0,0.049,0
2019-10-15 01:00:00,0.0,0,0.024,0
2019-10-15 02:00:00,0.0,0,0.0138,0
2019-10-15 03:00:00,0.0,0,0.0165,0
2019-10-15 04:00:00,0.0,0,0.0349,0
2019-10-15 05:00:00,0.006,0,0.0721,0
2019-10-15 06:00:00,0.06,0,0.09,0
2019-10-15 07:00:00,0.138,0,0.0981,0
2019-10-15 08:00:00,0.236,0,0.1415,0
2019-10-15 09:00:00,0.35100000000000003,0,0.1842,0
2019-10-15 10:00:00,0.406,0,0.2223,0
2019-10-15 11:00:00,0.402,0,0.2678,0
2019-10-15 12:00:00,0.326,0,0.3207,0
2019-10-15 13:00:00,0.21,0,0.3426,0
2019-10-15 14:00:00,0.08900000000000001,0,0.3879,0
2019-10-15 15:00:00,0.005,0,0.4845,0
2019-10-15 16:00:00,0.0,0,0.5067,0
2019-10-15 17:00:00,0.0,0,0.4766,0
2019-10-15 18:00:00,0.0,0,0.4327,0
2019-10-15 19:00:00,0.0,0,0.3885,0
2019-10-15 20:00:00,0.0,0,0.3826,0
2019-10-15 21:00:00,0.0,0,0.3808,0
2019-10-15 22:00:00,0.0,0,0.3726,0
2019-10-15 23:00:00,0.0,0,0.3624,0
2019-10-16 00:00:00,0.0,0,0.3523,0
2019-10-16 01:00:00,0.0,0,0.341,0
2019-10-16 02:00:00,0.0,0,0.3334,0
2019-10-16 03:00:00,0.0,0,0.3115,0
2019-10-16 04:00:00,0.0,0,0.2928,0
2019-10-16 05:00:00,0.013,0,0.2816,0
2019-10-16 06:00:00,0.122,0,0.2057,0
2019-10-16 07:00:00,0.273,0,0.1418,0
2019-10-16 08:00:00,0.396,0,0.1204,0
2019-10-16 09:00:00,0.472,0,0.14300000000000002,0
2019-10-16 10:00:00,0.499,0,0.1758,0
2019-10-16 11:00:00,0.476,0,0.2326,0
2019-10-16 12:00:00,0.397,0,0.2924,0
2019-10-16 13:00:00,0.268,0,0.3097,0
2019-10-16 14:00:00,0.125,0,0.3346,0
2019-10-16 15:00:00,0.005,0,0.3859,0
2019-10-16 16:00:00,0.0,0,0.4181,0
2019-10-16 17:00:00,0.0,0,0.449,0
2019-10-16 18:00:00,0.0,0,0.4859,0
2019-10-16 19:00:00,0.0,0,0.4982,0
2019-10-16 20:00:00,0.0,0,0.5286,0
2019-10-16 21:00:00,0.0,0,0.5369,0
2019-10-16 22:00:00,0.0,0,0.5036,0
2019-10-16 23:00:00,0.0,0,0.5128,0
2019-10-17 00:00:00,0.0,0,0.5183,0
2019-10-17 01:00:00,0.0,0,0.4853,0
2019-10-17 02:00:00,0.0,0,0.4355,0
2019-10-17 03:00:00,0.0,0,0.3853,0
2019-10-17 04:00:00,0.0,0,0.4264,0
2019-10-17 05:00:00,0.004,0,0.5274,0
2019-10-17 06:00:00,0.027000000000000003,0,0.562,0
2019-10-17 07:00:00,0.057,0,0.5684,0
2019-10-17 08:00:00,0.095,0,0.5559,0
2019-10-17 09:00:00,0.133,0,0.5736,0
2019-10-17 10:00:00,0.149,0,0.5795,0
2019-10-17 11:00:00,0.149,0,0.5371,0
2019-10-17 12:00:00,0.138,0,0.4588,0
2019-10-17 13:00:00,0.117,0,0.3602,0
2019-10-17 14:00:00,0.059,0,0.2516,0
2019-10-17 15:00:00,0.001,0,0.1957,0
2019-10-17 16:00:00,0.0,0,0.1562,0
2019-10-17 17:00:00,0.0,0,0.1252,0
2019-10-17 18:00:00,0.0,0,0.1148,0
2019-10-17 19:00:00,0.0,0,0.1264,0
2019-10-17 20:00:00,0.0,0,0.1416,0
2019-10-17 21:00:00,0.0,0,0.1486,0
2019-10-17 22:00:00,0.0,0,0.1519,0
2019-10-17 23:00:00,0.0,0,0.153,0
2019-10-18 00:00:00,0.0,0,0.1497,0
2019-10-18 01:00:00,0.0,0,0.1427,0
2019-10-18 02:00:00,0.0,0,0.1411,0
2019-10-18 03:00:00,0.0,0,0.1388,0
2019-10-18 04:00:00,0.0,0,0.1321,0
2019-10-18 05:00:00,0.005,0,0.1277,0
2019-10-18 06:00:00,0.065,0,0.0996,0
2019-10-18 07:00:00,0.138,0,0.0797,0
2019-10-18 08:00:00,0.179,0,0.07,0
2019-10-18 09:00:00,0.18,0,0.0647,0
2019-10-18 10:00:00,0.149,0,0.0622,0
2019-10-18 11:00:00,0.117,0,0.0618,0
2019-10-18 12:00:00,0.081,0,0.0639,0
2019-10-18 13:00:00,0.045,0,0.0821,0
2019-10-18 14:00:00,0.019,0,0.12,0
2019-10-18 15:00:00,0.001,0,0.1879,0
2019-10-18 16:00:00,0.0,0,0.2507,0
2019-10-18 17:00:00,0.0,0,0.2703,0
2019-10-18 18:00:00,0.0,0,0.2605,0
2019-10-18 19:00:00,0.0,0,0.2432,0
2019-10-18 20:00:00,0.0,0,0.2349,0
2019-10-18 21:00:00,0.0,0,0.2339,0
2019-10-18 22:00:00,0.0,0,0.2433,0
2019-10-18 23:00:00,0.0,0,0.247,0
2019-10-19 00:00:00,0.0,0,0.2559,0
2019-10-19 01:00:00,0.0,0,0.2698,0
2019-10-19 02:00:00,0.0,0,0.2704,0
2019-10-19 03:00:00,0.0,0,0.2493,0
2019-10-19 04:00:00,0.0,0,0.207,0
2019-10-19 05:00:00,0.004,0,0.1773,0
2019-10-19 06:00:00,0.042,0,0.1495,0
2019-10-19 07:00:00,0.105,0,0.1085,0
2019-10-19 08:00:00,0.17800000000000002,0,0.1105,0
2019-10-19 09:00:00,0.244,0,0.1093,0
2019-10-19 10:00:00,0.31,0,0.0966,0
2019-10-19 11:00:00,0.304,0,0.0855,0
2019-10-19 12:00:00,0.213,0,0.0722,0
2019-10-19 13:00:00,0.079,0,0.0606,0
2019-10-19 14:00:00,0.021,0,0.0497,0
2019-10-19 15:00:00,0.0,0,0.0399,0
2019-10-19 16:00:00,0.0,0,0.0345,0
2019-10-19 17:00:00,0.0,0,0.0363,0
2019-10-19 18:00:00,0.0,0,0.0456,0
2019-10-19 19:00:00,0.0,0,0.061,0
2019-10-19 20:00:00,0.0,0,0.0735,0
2019-10-19 21:00:00,0.0,0,0.0889,0
2019-10-19 22:00:00,0.0,0,0.1051,0
2019-10-19 23:00:00,0.0,0,0.1184,0
2019-10-20 00:00:00,0.0,0,0.1311,0
2019-10-20 01:00:00,0.0,0,0.1611,0
2019-10-20 02:00:00,0.0,0,0.2039,0
2019-10-20 03:00:00,0.0,0,0.2183,0
2019-10-20 04:00:00,0.0,0,0.2164,0
2019-10-20 05:00:00,0.004,0,0.2263,0
2019-10-20 06:00:00,0.051,0,0.2187,0
2019-10-20 07:00:00,0.153,0,0.1755,0
2019-10-20 08:00:00,0.262,0,0.1391,0
2019-10-20 09:00:00,0.308,0,0.1385,0
2019-10-20 10:00:00,0.303,0,0.157,0
2019-10-20 11:00:00,0.252,0,0.1437,0
2019-10-20 12:00:00,0.182,0,0.1436,0
2019-10-20 13:00:00,0.121,0,0.1282,0
2019-10-20 14:00:00,0.05,0,0.1175,0
2019-10-20 15:00:00,0.0,0,0.1239,0
2019-10-20 16:00:00,0.0,0,0.1355,0
2019-10-20 17:00:00,0.0,0,0.1496,0
2019-10-20 18:00:00,0.0,0,0.1476,0
2019-10-20 19:00:00,0.0,0,0.1315,0
2019-10-20 20:00:00,0.0,0,0.1187,0
2019-10-20 21:00:00,0.0,0,0.1085,0
2019-10-20 22:00:00,0.0,0,0.0974,0
2019-10-20 23:00:00,0.0,0,0.0861,0
2019-10-21 00:00:00,0.0,0,0.0728,0
2019-10-21 01:00:00,0.0,0,0.052000000000000005,0
2019-10-21 02:00:00,0.0,0,0.0408,0
2019-10-21 03:00:00,0.0,0,0.0488,0
2019-10-21 04:00:00,0.0,0,0.0673,0
2019-10-21 05:00:00,0.004,0,0.0831,0
2019-10-21 06:00:00,0.067,0,0.0913,0
2019-10-21 07:00:00,0.17800000000000002,0,0.0559,0
2019-10-21 08:00:00,0.275,0,0.0444,0
2019-10-21 09:00:00,0.315,0,0.0471,0
2019-10-21 10:00:00,0.364,0,0.0345,0
2019-10-21 11:00:00,0.348,0,0.0213,0
2019-10-21 12:00:00,0.261,0,0.0103,0
2019-10-21 13:00:00,0.165,0,0.0092,0
2019-10-21 14:00:00,0.073,0,0.0302,0
2019-10-21 15:00:00,0.001,0,0.0678,0
2019-10-21 16:00:00,0.0,0,0.1104,0
2019-10-21 17:00:00,0.0,0,0.1581,0
2019-10-21 18:00:00,0.0,0,0.1913,0
2019-10-21 19:00:00,0.0,0,0.1835,0
2019-10-21 20:00:00,0.0,0,0.1592,0
2019-10-21 21:00:00,0.0,0,0.1412,0
2019-10-21 22:00:00,0.0,0,0.1357,0
2019-10-21 23:00:00,0.0,0,0.1475,0
2019-10-22 00:00:00,0.0,0,0.1738,0
2019-10-22 01:00:00,0.0,0,0.2041,0
2019-10-22 02:00:00,0.0,0,0.2279,0
2019-10-22 03:00:00,0.0,0,0.244,0
2019-10-22 04:00:00,0.0,0,0.2693,0
2019-10-22 05:00:00,0.002,0,0.2899,0
2019-10-22 06:00:00,0.073,0,0.2488,0
2019-10-22 07:00:00,0.211,0,0.1973,0
2019-10-22 08:00:00,0.334,0,0.2522,0
2019-10-22 09:00:00,0.396,0,0.3254,0
2019-10-22 10:00:00,0.428,0,0.3637,0
2019-10-22 11:00:00,0.41,0,0.3585,0
2019-10-22 12:00:00,0.312,0,0.3421,0
2019-10-22 13:00:00,0.154,0,0.2859,0
2019-10-22 14:00:00,0.044,0,0.2616,0
2019-10-22 15:00:00,0.0,0,0.2915,0
2019-10-22 16:00:00,0.0,0,0.3534,0
2019-10-22 17:00:00,0.0,0,0.4315,0
2019-10-22 18:00:00,0.0,0,0.5008,0
2019-10-22 19:00:00,0.0,0,0.5157,0
2019-10-22 20:00:00,0.0,0,0.4970000000000001,0
2019-10-22 21:00:00,0.0,0,0.4482,0
2019-10-22 22:00:00,0.0,0,0.4274,0
2019-10-22 23:00:00,0.0,0,0.4216,0
2019-10-23 00:00:00,0.0,0,0.423,0
2019-10-23 01:00:00,0.0,0,0.4095,0
2019-10-23 02:00:00,0.0,0,0.3994,0
2019-10-23 03:00:00,0.0,0,0.3936,0
2019-10-23 04:00:00,0.0,0,0.3707,0
2019-10-23 05:00:00,0.001,0,0.3458,0
2019-10-23 06:00:00,0.04,0,0.2951,0
2019-10-23 07:00:00,0.102,0,0.2724,0
2019-10-23 08:00:00,0.18600000000000005,0,0.324,0
2019-10-23 09:00:00,0.299,0,0.3114,0
2019-10-23 10:00:00,0.402,0,0.3072,0
2019-10-23 11:00:00,0.419,0,0.3039,0
2019-10-23 12:00:00,0.332,0,0.2875,0
2019-10-23 13:00:00,0.224,0,0.2565,0
2019-10-23 14:00:00,0.086,0,0.2121,0
2019-10-23 15:00:00,0.001,0,0.2176,0
2019-10-23 16:00:00,0.0,0,0.2086,0
2019-10-23 17:00:00,0.0,0,0.1819,0
2019-10-23 18:00:00,0.0,0,0.1551,0
2019-10-23 19:00:00,0.0,0,0.133,0
2019-10-23 20:00:00,0.0,0,0.1171,0
2019-10-23 21:00:00,0.0,0,0.0959,0
2019-10-23 22:00:00,0.0,0,0.0701,0
2019-10-23 23:00:00,0.0,0,0.0536,0
2019-10-24 00:00:00,0.0,0,0.0486,0
2019-10-24 01:00:00,0.0,0,0.0466,0
2019-10-24 02:00:00,0.0,0,0.0447,0
2019-10-24 03:00:00,0.0,0,0.0535,0
2019-10-24 04:00:00,0.0,0,0.0731,0
2019-10-24 05:00:00,0.0,0,0.091,0
2019-10-24 06:00:00,0.016,0,0.0989,0
2019-10-24 07:00:00,0.055,0,0.1134,0
2019-10-24 08:00:00,0.117,0,0.1381,0
2019-10-24 09:00:00,0.202,0,0.1432,0
2019-10-24 10:00:00,0.293,0,0.1507,0
2019-10-24 11:00:00,0.34600000000000003,0,0.1644,0
2019-10-24 12:00:00,0.311,0,0.1782,0
2019-10-24 13:00:00,0.203,0,0.1792,0
2019-10-24 14:00:00,0.077,0,0.2197,0
2019-10-24 15:00:00,0.0,0,0.3543,0
2019-10-24 16:00:00,0.0,0,0.4029,0
2019-10-24 17:00:00,0.0,0,0.3845,0
2019-10-24 18:00:00,0.0,0,0.3691,0
2019-10-24 19:00:00,0.0,0,0.3603,0
2019-10-24 20:00:00,0.0,0,0.3514,0
2019-10-24 21:00:00,0.0,0,0.3457,0
2019-10-24 22:00:00,0.0,0,0.3532,0
2019-10-24 23:00:00,0.0,0,0.3569,0
2019-10-25 00:00:00,0.0,0,0.3531,0
2019-10-25 01:00:00,0.0,0,0.3433,0
2019-10-25 02:00:00,0.0,0,0.3223,0
2019-10-25 03:00:00,0.0,0,0.2971,0
2019-10-25 04:00:00,0.0,0,0.2663,0
2019-10-25 05:00:00,0.0,0,0.2265,0
2019-10-25 06:00:00,0.019,0,0.1774,0
2019-10-25 07:00:00,0.059,0,0.1362,0
2019-10-25 08:00:00,0.13,0,0.1408,0
2019-10-25 09:00:00,0.234,0,0.1904,0
2019-10-25 10:00:00,0.28,0,0.2855,0
2019-10-25 11:00:00,0.257,0,0.34,0
2019-10-25 12:00:00,0.196,0,0.3585,0
2019-10-25 13:00:00,0.113,0,0.4206,0
2019-10-25 14:00:00,0.031,0,0.4947,0
2019-10-25 15:00:00,0.0,0,0.531,0
2019-10-25 16:00:00,0.0,0,0.5202,0
2019-10-25 17:00:00,0.0,0,0.4966,0
2019-10-25 18:00:00,0.0,0,0.4964,0
2019-10-25 19:00:00,0.0,0,0.4946,0
2019-10-25 20:00:00,0.0,0,0.4905,0
2019-10-25 21:00:00,0.0,0,0.4731,0
2019-10-25 22:00:00,0.0,0,0.4334,0
2019-10-25 23:00:00,0.0,0,0.3639,0
2019-10-26 00:00:00,0.0,0,0.3106,0
2019-10-26 01:00:00,0.0,0,0.3357,0
2019-10-26 02:00:00,0.0,0,0.3411,0
2019-10-26 03:00:00,0.0,0,0.3512,0
2019-10-26 04:00:00,0.0,0,0.3703,0
2019-10-26 05:00:00,0.0,0,0.4281,0
2019-10-26 06:00:00,0.032,0,0.4681,0
2019-10-26 07:00:00,0.116,0,0.6025,0
2019-10-26 08:00:00,0.194,0,0.6739,0
2019-10-26 09:00:00,0.252,0,0.7587,0
2019-10-26 10:00:00,0.263,0,0.802,0
2019-10-26 11:00:00,0.255,0,0.7984,0
2019-10-26 12:00:00,0.205,0,0.7979,0
2019-10-26 13:00:00,0.135,0,0.7797,0
2019-10-26 14:00:00,0.053,0,0.7566,0
2019-10-26 15:00:00,0.009000000000000001,0,0.7113,0
2019-10-26 16:00:00,0.0,0,0.6409,0
2019-10-26 17:00:00,0.0,0,0.6451,0
2019-10-26 18:00:00,0.0,0,0.6361,0
2019-10-26 19:00:00,0.0,0,0.6299,0
2019-10-26 20:00:00,0.0,0,0.5968,0
2019-10-26 21:00:00,0.0,0,0.4889,0
2019-10-26 22:00:00,0.0,0,0.494,0
2019-10-26 23:00:00,0.0,0,0.4914,0
2019-10-27 00:00:00,0.0,0,0.477,0
2019-10-27 01:00:00,0.0,0,0.4835,0
2019-10-27 02:00:00,0.0,0,0.4642,0
2019-10-27 03:00:00,0.0,0,0.3906,0
2019-10-27 04:00:00,0.0,0,0.4074,0
2019-10-27 05:00:00,0.0,0,0.4628,0
2019-10-27 06:00:00,0.011,0,0.5238,0
2019-10-27 07:00:00,0.041,0,0.5826,0
2019-10-27 08:00:00,0.083,0,0.6752,0
2019-10-27 09:00:00,0.122,0,0.7801,0
2019-10-27 10:00:00,0.13699999999999998,0,0.8911,0
2019-10-27 11:00:00,0.146,0,0.919,0
2019-10-27 12:00:00,0.135,0,0.9169,0
2019-10-27 13:00:00,0.081,0,0.8883,0
2019-10-27 14:00:00,0.027000000000000003,0,0.8390000000000001,0
2019-10-27 15:00:00,0.0,0,0.7739,0
2019-10-27 16:00:00,0.0,0,0.7085,0
2019-10-27 17:00:00,0.0,0,0.6389,0
2019-10-27 18:00:00,0.0,0,0.5651,0
2019-10-27 19:00:00,0.0,0,0.5021,0
2019-10-27 20:00:00,0.0,0,0.4512,0
2019-10-27 21:00:00,0.0,0,0.3926,0
2019-10-27 22:00:00,0.0,0,0.3604,0
2019-10-27 23:00:00,0.0,0,0.328,0
2019-10-28 00:00:00,0.0,0,0.3257,0
2019-10-28 01:00:00,0.0,0,0.3362,0
2019-10-28 02:00:00,0.0,0,0.3541,0
2019-10-28 03:00:00,0.0,0,0.3681,0
2019-10-28 04:00:00,0.0,0,0.3604,0
2019-10-28 05:00:00,0.0,0,0.3252,0
2019-10-28 06:00:00,0.006,0,0.2656,0
2019-10-28 07:00:00,0.03,0,0.2102,0
2019-10-28 08:00:00,0.059,0,0.1729,0
2019-10-28 09:00:00,0.084,0,0.1502,0
2019-10-28 10:00:00,0.114,0,0.1246,0
2019-10-28 11:00:00,0.118,0,0.1087,0
2019-10-28 12:00:00,0.101,0,0.0973,0
2019-10-28 13:00:00,0.06,0,0.1162,0
2019-10-28 14:00:00,0.019,0,0.1693,0
2019-10-28 15:00:00,0.0,0,0.2456,0
