,CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],Shedding_[TWh],LostLoad_[TWh],TotalRESGeneration_[TWh],CurtailmentToRESGeneration_[%],TotalGeneration_[TWh],ShareResGeneration_[%],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun,GAMS_error,MaxRESGeneration_[TWh]
1277,1.2633710203391484,0.2968924480744777,0.4729493529308846,0.2849363272133463,0.2404325283689193,0.5810347762833042,84.601143079167,355732.0,440929.4124966354,0.7442926071062517,0.0,2843.1224748846435,0.0,1426.0590216720725,0.0,0.0,1188.7207055670497,48.002011178677776,3011.0406274794564,39.4787335221753,0.0714789900126177,0.3256036566914114,0.2479075703098275,0.097442323669787,0.0871035558115161,1,2970.831818616633
1278,1.1477822277814451,0.6903934517263235,0.1607898765012497,0.4498880934994982,0.4400029057030452,0.1459702509279831,90.30778456220398,395761.0,440929.4124966354,1.3197887915231183,0.0,2843.1224748846435,0.0,2683.447086027212,0.0,8.650803292479818e-18,1328.186876171438,61.83224521229836,2981.0549164354948,44.55425724795358,0.1095754589127013,0.4075154515425044,0.2487945132197311,0.073723326144237,0.05938688927265,0,4339.882979849287
1279,1.7833448971194503,0.1960783100509578,0.1132457862808215,0.1290778081431502,0.432047032449319,0.1034024043453251,84.41128285785757,396355.0,440929.4124966354,1.6304548063716344,222.9338319894052,2843.1224748846435,0.0,2778.628746972206,1.3213193482684212e-09,-9.549694368615746e-18,1252.1129340186624,63.93628937438212,2993.9679158343847,41.82118744147306,0.0966132302784305,0.273721187157791,0.2493862999200242,0.0990183060567097,0.0438927101734017,0,4345.933700815522
1280,1.2542954463546143,0.3493818006960965,0.2809466521917663,0.2823590115391157,0.113125101547587,0.2238668891984981,87.47914427361553,380384.0,440929.4124966354,0.574251693818641,0.0,2843.1224748846435,0.0,1041.95263462422,0.0,0.0,906.531920574184,45.14146391982789,2940.430111730384,30.829908759188577,0.1064876786934987,0.4245591154538122,0.2380691022308338,0.1037384232404528,0.1107280295398848,0,2308.194161524642
1281,1.6174715975872656,0.7295814247335305,0.4684228667829392,0.2044217730401047,0.2489171020285191,0.189206154224217,90.43531691369137,392755.0,440929.4124966354,0.9390638205828756,0.0,2843.1224748846435,0.0,1614.410624978255,0.0,-1.3430530565766088e-15,1290.806529813541,49.59230685632843,3047.019511422955,42.36292301294571,0.1156489529538766,0.4584577507964326,0.2437932755778776,0.1027100831458358,0.0747321799581594,0,3255.365050178628
1282,1.63247776719253,0.5070736500231576,0.2114391144787613,0.4216475001684246,0.4412113675259259,0.4746218451709077,86.64922851784347,366407.0,440929.4124966354,1.9105612471444868,0.0,2843.1224748846435,0.0,4062.246380049704,0.0,0.0,1441.7677547971966,69.78417565991168,3012.4157113777883,47.86084966134291,0.0613763854846446,0.2760496336966214,0.2603356690407331,0.0576412271279299,0.0464783151166724,1,5821.156933696228
1283,1.1001753522811195,0.8942657773083857,0.4281404996892823,0.2584307633335825,0.2798441096909916,0.6087002205294127,90.0272243690035,352007.0,440929.4124966354,0.7094949310445766,0.0,2843.1224748846435,0.0,1063.1611711454111,0.0,-1.3192205814393945e-15,1271.7587224521465,39.22134057046649,3046.1082838464176,41.75027950241666,0.1397807925481373,0.7894710977619477,0.2562420855454179,0.1245003540732366,0.0920621109662826,1,2710.670149673485
1284,0.7846012145189986,0.790399663089596,0.174678419399034,0.1510508818250583,0.2526505813855471,0.6676858549243496,90.49520237953833,339745.0,440929.4124966354,0.3294680901233374,0.0,2843.1224748846435,0.0,322.13648589588337,0.0,-1.3125578920982733e-15,945.2774208742092,19.286336923762413,2968.547124361253,31.84309971422826,0.1578116485410556,0.7836357390564065,0.2625344800229449,0.1833950391269497,0.1116627280083938,1,1670.2834092822661
1285,1.0683667630292812,0.6415881466648012,0.2273564360424448,0.1006264237672263,0.2137757577865101,0.2305977802799839,90.622381729088,381038.0,440929.4124966354,0.3939956385553498,0.0,2843.1224748846435,0.0,433.280794460752,0.0,5.922319187161034e-18,932.9998683324858,24.765069901619526,2972.9693438439112,31.38276115306861,0.1439246292236831,0.584458250620568,0.248455407940956,0.1732195824872177,0.1016726336858758,0,1749.5641893278782
1286,1.0712996749737558,0.0732749321418122,0.0989266983940161,0.4207538495911365,0.3560117638772941,0.1964957248332958,113.75482241271796,386245.0,440929.4124966354,1.0400446125633556,611.1791591535521,2843.1224748846435,0.0,2137.955504158086,1.4158879488971917e-06,0.1046214317792495,1158.1380375066706,59.21993350445236,2955.993880233975,39.17931106863458,0.1326829866772658,0.3077766286488941,0.2432679944085094,0.0819888174871142,0.0633729275210727,0,3610.195718975854
1287,0.5457091754190547,0.8976692970442013,0.2873039699229807,0.2525582523932902,0.148272585279447,0.1836200245407962,225.8774935357645,379847.0,440929.4124966354,0.204630211649788,1423.5269029523158,2843.1224748846435,0.0,199.45983354426443,1.5347554980553011e-06,0.5426578665178612,653.0441249628136,15.631824786147527,2922.2135653199507,22.347583787611104,0.2682499703805593,0.956116393669482,0.2375148706911686,0.1881788569146912,0.1303579061695841,0,1275.9856016363487
1288,1.3423947388841526,0.9532799964648108,0.0428584872571264,0.4764075179322076,0.0043801156700639,0.66383570851577,116.4034404958138,0.0,440929.4124966354,0.0133905759523853,0.0,2843.1224748846435,0.0,0.0693531468867011,0.0,0.0,7.411990496052584,0.0024662506606307733,119.2326345949663,6.216410902292937,0.0023890202170776,0.3329916005684286,0.0107528428396925,0.0014402933544457,0.0297816119908263,2,2812.088324751354
1289,0.6640239790217223,0.9443649370718752,0.1696287570144143,0.3833796944136768,0.1690797458327937,0.6687794189669581,116.4034404958138,0.0,440929.4124966354,0.0133905759523853,0.0,2843.1224748846435,0.0,0.0693531468867011,0.0,0.0,7.411990496052584,0.003796230857462232,119.2326345949663,6.216410902292937,0.0024112729218012,0.2902011075275922,0.0107528428396925,0.0030251930332123,0.0017311810057714,2,1826.8948725911644
1290,0.9135898690798778,0.9753725515012186,0.1453341621236103,0.1195458416912019,0.1364217768387005,0.3427441431699584,116.4034404958138,0.0,440929.4124966354,0.0133905759523853,0.0,2843.1224748846435,0.0,0.0693531468867011,0.0,0.0,7.411990496052584,0.005157594220164041,119.2326345949663,6.216410902292937,0.0023391694509643,0.6649929393539274,0.0107528428396925,0.0051757669549009,0.0015604312909641,2,1344.6801730845605
1291,0.9152763274546172,0.9115000804731832,0.296012626094712,0.2037761607732498,0.2976291568731997,0.6080314168224604,116.4034404958138,0.0,440929.4124966354,0.0133905759523853,0.0,2843.1224748846435,0.0,0.0693531468867011,0.0,0.0,7.411990496052584,0.0031342994073928817,119.2326345949663,6.216410902292937,0.0024943241141326,0.1932473983793609,0.0107528428396925,0.0037559348613659,0.0007160514731757,2,2212.7160769362886
1292,1.1931217569172388,0.9646427094097992,0.1466722418005428,0.4389853300729541,0.2136316125206711,0.6614585240598588,116.4034404958138,0.0,440929.4124966354,0.0133905759523853,0.0,2843.1224748846435,0.0,0.0693531468867011,0.0,0.0,7.411990496052584,0.002054466878277725,119.2326345949663,6.216410902292937,0.0023628934851185,0.4419972980087853,0.0107528428396925,0.0017096450606525,0.0007651500708584,2,3375.724749811512
1293,0.6555359123461424,0.915665692236661,0.3103725137848116,0.4087692140150075,0.0750478300834334,0.2368523151650048,116.4034404958138,0.0,440929.4124966354,0.0133905759523853,0.0,2843.1224748846435,0.0,0.0693531468867011,0.0,0.0,7.411990496052584,0.0042655532563794386,119.2326345949663,6.216410902292937,0.0024834821592266,0.2017925041377374,0.0107528428396925,0.002913673599328,0.003920241258666,2,1625.88866480517
1294,1.0536092223853446,0.9503325415240516,0.1853632453025104,0.29399576057518,0.1804817674752973,0.13108201307353,116.4034404958138,0.0,440929.4124966354,0.0133905759523853,0.0,2843.1224748846435,0.0,0.0693531468867011,0.0,0.0,7.411990496052584,0.002967400629556222,119.2326345949663,6.216410902292937,0.0023963566248082,0.3176106396002242,0.0107528428396925,0.0026130089377602,0.0010246773657621,2,2337.168301304598
