CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],ENS_[TWh],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun
0.91,0.53,0.01,0.41,0.43,0.12,15265.29195,0.949567047,440929.4125,944954.664,6703.719669,2843.122475,0,1764.206539,100.3531367,0.107344629,0.443423814,0.21012525,0.088821734,0.061397857
0.56,0.5,0.26,0.14,0.48,0.57,5383.451335,0.810601808,440929.4125,421362.1059,3482.281843,2843.122475,0,440.6955116,43.19575264,0.077469063,0.575514576,0.194858225,0.19280498,0.090328202
0.86,0.59,0.02,0.36,0.41,0.46,10074.18947,0.847712023,440929.4125,776080.6941,6703.719669,2843.122475,0,1330.984774,73.74416882,0.101015219,0.489539735,0.20234276,0.109550063,0.07018389
0.5,0.99,0,0.5,0.2,0.7,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001462066,2.115800551,0.010727301,0.003062941,0.001941443
0.5,0.01,0.5,0.5,0.2,0.7,3184.94095,0.763894458,440929.4125,378707.6863,4162.221169,2843.122475,0,534.8323834,27.51553812,0.174341262,0.455991663,0.193782559,0.142554818,0.116280612
0.53,0.56,0.39,0.24,0.41,0.31,4639.604893,0.877563023,440929.4125,385660.476,3482.281843,2843.122475,0,442.6480555,42.11802058,0.116204014,0.55811993,0.199188836,0.17415334,0.096046832
0.5,0.01,0.5,0.5,0.2,0,9132.309647,0,440929.4125,392227.7507,5550.521953,2843.122475,0,633.5414444,72.76299531,0.20980245,0.421921344,0.193966362,0.129435584,0.105284207
0.89,0.3,0.17,0.3,0.33,0.17,12647.83473,0.93398902,440929.4125,653605.4667,3841.047386,2843.122475,0,1134.003377,86.10067755,0.048950961,0.368744481,0.195940571,0.113349525,0.077291246
0.5,0.99,0,0.5,0.2,0,2120.031719,0,440929.4125,359883.5081,9628.389553,2843.122475,0,465.513028,12.78791603,0.278505851,0.912155024,0.234291546,0.143317079,0.115140099
0.54,0.32,0.43,0.33,0.31,0.65,4424.887425,0.777863647,440929.4125,332815.1644,3482.281843,2843.122475,0,426.0413286,30.16882938,0.034876477,0.482566199,0.197794863,0.1629561,0.106136646
1.1,0.87,0.34,0.08,0.43,0.52,4051.108514,0.834296935,440929.4125,825082.4296,10224.14319,2843.122475,0,1054.597613,35.8934957,0.143174906,0.720936859,0.193015343,0.184319767,0.066379572
0.97,0.63,0.08,0.32,0.37,0.18,10843.47374,0.930764052,440929.4125,807294.5424,6703.719669,2843.122475,0,1425.119848,78.51690743,0.114814083,0.464939203,0.202892589,0.107890829,0.068697319
0.55,0.89,0.45,0.11,0.4,0.63,2807.586569,0.775282701,440929.4125,300145.1009,10347.30283,2843.122475,0,219.1399195,23.29722137,0.202926801,0.898115719,0.197538739,0.209300791,0.105322821
0.73,0.35,0.1,0.01,0.43,0.29,13882.99225,0.873404832,440929.4125,464666.9118,6703.719669,2843.122475,0,507.6252721,91.70209508,0.057820253,0.534899252,0.198791402,0.189434493,0.080839483
0.5,0.99,0.5,0,0.5,0.7,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001462066,2.115800551,0.010727301,0.011101555,0.000779766
0.5,0.01,0,0,0.5,0.7,15952.67597,0.759874793,440929.4125,345855.8956,3482.281843,2843.122475,0,334.7503392,75.04512331,0.159157315,0.599271499,0.24798794,0.142084743,0.083690828
0.92,0.79,0.37,0.47,0.38,0.7,2823.484048,0.825334101,440929.4125,887280.4102,3482.281843,2843.122475,0,1664.939455,22.97985618,0.100990312,0.604653683,0.193976344,0.102038921,0.075456131
0.85,0.37,0.18,0.09,0.25,0.4,9679.630626,0.839288709,440929.4125,317076.5821,3482.281843,2843.122475,0,312.8806988,69.52651209,0.060386811,0.530908991,0.194964067,0.191592066,0.097682122
0.63,0.29,0.16,0.04,0.36,0.39,11010.39475,0.838056562,440929.4125,320862.1691,3955.653678,2843.122475,0,292.9036544,76.59258658,0.037064069,0.545981156,0.194518559,0.199427401,0.095274917
0.87,0.78,0.01,0.35,0.39,0.28,10877.39393,0.892941768,440929.4125,745951.0039,6703.719669,2843.122475,0,1258.97991,79.91788485,0.138941979,0.627305597,0.206279293,0.110091336,0.07314796
1.03,0.6,0.09,0.36,0.35,0.12,11466.51449,0.955052166,440929.4125,844473.9573,6703.719669,2843.122475,0,1622.242183,81.55987548,0.115136843,0.437724733,0.202604027,0.096504907,0.068101594
0.6,0.07,0.25,0.17,0.31,0.19,10431.82892,0.904638655,440929.4125,309596.2711,4051.640713,2843.122475,0,362.5466293,78.05453443,0.064406557,0.448235152,0.192215744,0.175232273,0.095687708
0.5,0.99,0.5,0.5,0.5,0,6265.055089,0,440929.4125,501141.9877,4905.808746,2843.122475,0,718.8365175,56.20206857,0.22356233,0.889891236,0.192924053,0.134662642,0.089356642
0.5,0.01,0,0.5,0.5,0,10538.61069,0,440929.4125,564142.6839,5529.858907,2843.122475,0,990.214375,51.15358067,0.180433095,0.427235883,0.21967868,0.095926032,0.075146492
0.79,0.41,0.21,0.03,0.32,0.33,8438.004449,0.869487237,440929.4125,360037.0701,3482.281843,2843.122475,0,344.912803,64.37752419,0.076202588,0.564642429,0.196742218,0.201495517,0.092379924
0.66,0.1,0.02,0.19,0.29,0.34,21019.07777,0.845303626,440929.4125,337330.5064,3989.189672,2843.122475,0,409.9856832,125.8374922,0.051136353,0.504750206,0.188335627,0.14303569,0.090074548
1.02,0.27,0.3,0.07,0.37,0.46,5992.947453,0.835475616,440929.4125,648798.3644,3482.281843,2843.122475,0,789.4412963,48.24199133,0.025141088,0.434556342,0.193956834,0.17774712,0.073136249
0.93,0.16,0.4,0.3,0.35,0.15,6399.325733,0.937563946,440929.4125,739539.3391,3969.035737,2843.122475,0,1275.208609,54.85592726,0.036746285,0.341090691,0.194005726,0.109788516,0.071999723
0.5,0.01,0.5,0,0.2,0.7,3185.811835,0.733239039,440929.4125,88255.09549,4162.221169,2843.122475,0,36.04257297,27.51552715,0.174341262,0.684603888,0.195242068,0.223585265,0.12321633
0.99,0.04,0.24,0.14,0.22,0.21,10690.85044,0.904976463,440929.4125,407384.4177,4162.221169,2843.122475,0,531.6451353,80.51444358,0.092763937,0.41659768,0.190508272,0.15549606,0.090981272
0.9,0.47,0.05,0.11,0.49,0.14,14374.05803,0.942047794,440929.4125,821160.3108,6703.719669,2843.122475,0,1097.923223,95.70644186,0.09235483,0.457441292,0.208998029,0.156632827,0.06140601
0.5,0.99,0,0,0.2,0.7,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001462066,2.115800551,0.010727301,0.011101555,0.001941443
0.95,0.69,0.49,0.25,0.34,0.18,3410.602223,0.939367206,440929.4125,679130.2351,4733.068055,2843.122475,0,1035.897055,35.87038298,0.122757453,0.522787048,0.200823943,0.13239957,0.077540182
0.5,0.99,0,0,0.2,0,1938.873922,0,440929.4125,77055.95934,4905.808746,2843.122475,0,25.58575681,12.22791705,0.360260161,0.919919165,0.236795487,0.222515198,0.13029421
0.81,0.98,0.27,0.39,0.49,0.52,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001468972,1.204770868,0.010727301,0.002563282,0.000494653
0.94,0.04,0.44,0.05,0.44,0.54,3400.44793,0.829895717,440929.4125,697800.3242,3482.281843,2843.122475,0,870.1149771,31.7947292,0.073016705,0.423168874,0.191348254,0.182323493,0.069401899
0.5,0.01,0.5,0,0.2,0,9133.350518,0,440929.4125,100345.4756,5550.521953,2843.122475,0,82.1215523,72.76299562,0.209802501,0.600447714,0.19654305,0.212723165,0.115020359
0.8,0.4,0.34,0.4,0.28,0.62,5051.054061,0.799908622,440929.4125,589639.433,3482.281843,2843.122475,0,1013.070868,36.65611731,0.049168335,0.42846247,0.194430776,0.120093668,0.090160539
0.5,0.01,0,0.5,0.5,0.7,11021.73481,0.792131759,440929.4125,567747.602,3482.281843,2843.122475,0,884.1106384,52.33554893,0.158253869,0.426333088,0.242286432,0.111372932,0.078353117
0.74,0.03,0.27,0.47,0.48,0.35,7792.338977,0.889206444,440929.4125,830970.9802,4162.221169,2843.122475,0,1595.636665,64.91360371,0.107946793,0.325713029,0.186175065,0.094797397,0.06906501
0.88,0.71,0.17,0.26,0.44,0.5,5442.200658,0.846863859,440929.4125,799086.636,3482.281843,2843.122475,0,1188.456596,47.90491358,0.103505342,0.556115858,0.194502298,0.137566635,0.070557092
0.5,0.99,0.5,0.5,0.5,0.7,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001462066,2.115800551,0.010727301,0.003062941,0.000779766
0.75,0.49,0.15,0.1,0.39,0.26,9333.251623,0.892791092,440929.4125,455501.1784,4371.835612,2843.122475,0,521.90523,70.5745933,0.099070842,0.524535129,0.199168834,0.185609832,0.08395006
0.53,0.39,0.38,0.1,0.33,0.43,5349.158323,0.831244517,440929.4125,234571.5658,3482.281843,2843.122475,0,185.141404,42.65179585,0.074146027,0.59649259,0.198538061,0.203715596,0.108827862
0.51,0.51,0.44,0.45,0.37,0.39,4037.383429,0.855236137,440929.4125,413823.9627,3482.281843,2843.122475,0,633.5525692,35.02251712,0.102669771,0.50952028,0.199499013,0.142792766,0.100012474
1.04,0.8,0.34,0.25,0.32,0.33,4201.729246,0.899321226,440929.4125,689505.3378,4277.871773,2843.122475,0,1099.003291,40.90475858,0.126613459,0.649619953,0.195837779,0.129848775,0.077645569
0.7,0.11,0.29,0.2,0.32,0.35,7907.976054,0.860021338,440929.4125,421093.7379,3482.281843,2843.122475,0,538.0626149,61.67897275,0.04089587,0.419147222,0.191888243,0.163319419,0.087672076
0.77,0.84,0.39,0.21,0.48,0.5,3044.175835,0.84967325,440929.4125,682665.5149,3482.281843,2843.122475,0,891.1452692,29.02764908,0.129872771,0.732565911,0.195833702,0.162483013,0.075632451
1.06,0.13,0.07,0.42,0.28,0.66,14352.81265,0.798008151,440929.4125,853615.195,3482.281843,2843.122475,0,1659.463465,90.79147662,0.032724461,0.369153098,0.185120831,0.09051336,0.07071056
0.65,0.45,0.08,0.17,0.4,0.55,10300.29053,0.804093546,440929.4125,449828.4406,6594.51779,2843.122475,0,511.1211356,71.90066881,0.068545316,0.527440039,0.195522472,0.173763764,0.086827634
1.05,0.55,0.32,0.04,0.21,0.22,6140.708125,0.909416565,440929.4125,312314.0925,3996.024598,2843.122475,0,282.5689515,53.4073539,0.130925028,0.607452975,0.199461017,0.199857899,0.099157808
1.13,0.06,0.38,0.12,0.46,0.06,7770.518936,0.975682723,440929.4125,1036934.688,4756.457674,2843.122475,0,1521.82075,66.42884257,0.072355783,0.314587226,0.192419107,0.141180574,0.054333114
0.5,0.99,0,0.5,0.5,0,1311.7373,0,440929.4125,536027.5446,4905.808746,2843.122475,0,788.444214,7.723061278,0.227971176,0.861481058,0.236462766,0.12958583,0.088918843
0.5,0.01,0.5,0.5,0.5,0,8577.120346,0,440929.4125,591541.0513,5550.521953,2843.122475,0,1000.833003,70.27852811,0.209905959,0.363033338,0.193998739,0.118344331,0.078514194
0.68,0.46,0.31,0.31,0.24,0.29,6562.237266,0.87951939,440929.4125,372441.4439,3482.281843,2843.122475,0,564.6718458,54.09659902,0.10147778,0.49397035,0.197470796,0.145144422,0.103043669
0.96,0.89,0.35,0.5,0.23,0.47,4779.138655,0.843964547,440929.4125,806460.6843,3914.831476,2843.122475,0,1474.983296,40.06517205,0.152987775,0.83947106,0.193130298,0.097565545,0.092722678
0.5,0.01,0,0,0.2,0.7,17425.30129,0.731059087,440929.4125,97358.36727,3482.281843,2843.122475,0,46.23273385,82.0411335,0.160285506,0.709027792,0.24144452,0.151094537,0.108914191
0.63,0.51,0.11,0.42,0.45,0.61,7786.728912,0.80367554,440929.4125,617533.9081,5306.140902,2843.122475,0,983.7803881,58.31323943,0.075835383,0.473496635,0.195181793,0.128971854,0.081180352
0.5,0.99,0.5,0,0.2,0.7,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001462066,2.115800551,0.010727301,0.011101555,0.001941443
0.82,0.81,0.47,0.46,0.41,0.39,2788.965319,0.888968278,440929.4125,820351.7912,3931.753883,2843.122475,0,1498.239518,27.58492741,0.118720546,0.636898155,0.198085574,0.106228436,0.076119382
0.55,0.29,0.42,0.03,0.47,0.1,6418.802843,0.955411846,440929.4125,379952.6083,4281.028921,2843.122475,0,384.3565627,54.39376333,0.065607576,0.506270701,0.20030577,0.194117255,0.08938749
0.77,0.66,0.18,0.37,0.21,0.25,7781.756676,0.905059092,440929.4125,470175.086,4176.554803,2843.122475,0,753.0457429,63.08585619,0.143760331,0.599800769,0.197537576,0.12726297,0.104559937
0.5,0.99,0.5,0,0.2,0,6449.323007,0,440929.4125,65272.71973,4905.808746,2843.122475,0,15.61073577,61.79544051,0.36541467,0.960421441,0.201381625,0.223941891,0.12805925
0.5,0.01,0,0,0.2,0,17056.98911,0,440929.4125,119721.6077,5529.858907,2843.122475,0,94.78917415,80.98948186,0.180740738,0.657340399,0.21238578,0.135696089,0.102960757
0.78,0.25,0.47,0.16,0.44,0.56,3663.155672,0.814361435,440929.4125,631083.0751,3482.281843,2843.122475,0,810.881747,28.14351903,0.020557207,0.40191929,0.198141298,0.16084434,0.076626522
0.67,0.34,0.23,0.35,0.31,0.09,11160.11955,0.960848358,440929.4125,486241.7507,4370.53258,2843.122475,0,786.0667291,79.53851817,0.077071147,0.413100662,0.197950548,0.131146003,0.088060729
0.59,0.81,0.29,0.35,0.2,0.04,7117.158023,0.979478804,440929.4125,320367.3863,10673.33754,2843.122475,0,435.6758123,61.86083595,0.192333875,0.831759705,0.199053292,0.1523039,0.115533763
1.12,0.31,0,0.2,0.32,0.68,17525.62093,0.787480224,440929.4125,741932.7657,7310.219831,2843.122475,0,1108.178556,105.0531203,0.030650766,0.474560553,0.193658561,0.117779764,0.066978199
0.5,0.01,0.5,0.5,0.5,0.7,2791.426142,0.790627423,440929.4125,560833.3139,4162.221169,2843.122475,0,887.5545313,25.21163287,0.172228501,0.379349593,0.193773798,0.129890882,0.086008246
0.5,0.99,0,0.5,0.5,0.7,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001462066,2.115800551,0.010727301,0.003062941,0.000779766
0.61,0.83,0.02,0.04,0.49,0,14026.40591,0.978241797,440929.4125,442299.1277,8937.930484,2843.122475,0,436.9825346,99.5416109,0.211012581,0.732724831,0.210029276,0.18494895,0.086045683
0.72,0.73,0.28,0.46,0.46,0.07,7103.053974,0.97718463,440929.4125,786942.8784,4905.808746,2843.122475,0,1414.766433,60.000437,0.130907801,0.523772112,0.19893553,0.108030772,0.073548135
1.1,0.83,0.13,0.18,0.27,0.25,9039.307118,0.906014188,440929.4125,598970.4309,5373.96818,2843.122475,0,809.7456206,70.06989147,0.148348832,0.724021697,0.198325385,0.146207383,0.081625453
0.71,0.73,0.1,0.24,0.28,0.37,7683.83394,0.8658151,440929.4125,372897.7489,6192.315502,2843.122475,0,470.8118121,62.68813026,0.145863383,0.702523625,0.197905998,0.160459421,0.099716181
0.7,0.98,0.06,0.09,0.24,0,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001479307,0.736002507,0.010727301,0.006619452,0.001175762
0.61,0.91,0.05,0.38,0.33,0.03,15356.92767,0.943289661,440929.4125,417353.0123,8262.621855,2843.122475,0,596.7080249,106.8031268,0.20457356,0.899401422,0.199774755,0.137385346,0.096386986
0.69,0.96,0.37,0.48,0.36,0.65,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001498999,0.426153289,0.010727301,0.002480152,0.000793202
1,0.82,0.45,0.45,0.22,0.16,4034.996071,0.945068619,440929.4125,778989.6996,4905.808746,2843.122475,0,1462.899625,40.97069581,0.147046285,0.710292266,0.198447096,0.094572374,0.090345744
0.5,0.01,0.5,0,0.5,0,8577.941623,0,440929.4125,359900.6829,5550.521953,2843.122475,0,381.885011,70.27852811,0.209905959,0.508928492,0.197044348,0.199237106,0.085738473
0.5,0.99,0,0,0.5,0,1248.107013,0,440929.4125,317094.0087,4905.808746,2843.122475,0,271.5136818,7.734235278,0.294645026,0.861637555,0.240441432,0.199136722,0.098959916
0.51,0.03,0.36,0.44,0.24,0.14,8661.49878,0.926042039,440929.4125,371962.0867,4325.240045,2843.122475,0,590.3728278,71.49408121,0.111556863,0.42320749,0.191735119,0.134979679,0.104861413
0.58,0.52,0.19,0.43,0.43,0.6,6056.696068,0.808694046,440929.4125,543019.3471,3482.281843,2843.122475,0,828.8447557,48.22550073,0.081651059,0.492337848,0.193973244,0.137121296,0.088375324
1.07,0.65,0.48,0.46,0.41,0.34,2894.610649,0.897034342,440929.4125,1126796.255,3552.124185,2843.122475,0,2296.90886,28.98175062,0.092362074,0.40900652,0.19814126,0.084506854,0.06182378
0.5,0.99,0.5,0.5,0.2,0.7,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001462066,2.115800551,0.010727301,0.003062941,0.001941443
1.09,0.16,0.47,0.22,0.34,0.26,4533.457921,0.903161052,440929.4125,789470.8408,3482.281843,2843.122475,0,1285.759789,42.05349822,0.03312857,0.33576106,0.194631038,0.119012278,0.067907912
1,0.92,0.03,0.13,0.27,0.21,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001567441,0.211291434,0.010727301,0.004727084,0.0007131
1.01,0.13,0.13,0.33,0.26,0.22,14581.93461,0.905683671,440929.4125,674190.8876,3775.078162,2843.122475,0,1312.297307,95.7380983,0.040038374,0.362061493,0.191914493,0.101158138,0.075849173
0.5,0.01,0,0.5,0.2,0.7,11980.76322,0.768757428,440929.4125,379027.864,3482.281843,2843.122475,0,525.6591118,56.96716842,0.159376271,0.503141157,0.235545102,0.121248126,0.104861047
0.5,0.01,0,0.5,0.2,0,11592.17281,0,440929.4125,392878.2997,5529.858907,2843.122475,0,620.6266875,55.87543414,0.17984396,0.489179802,0.214028439,0.106202509,0.100084396
0.5,0.99,0.5,0.5,0.2,0,6946.376355,0,440929.4125,345249.7684,4905.808746,2843.122475,0,413.0838299,61.79544051,0.277078897,0.960421441,0.198386128,0.149121972,0.114003878
0.58,0.78,0.33,0.29,0.32,0.41,3971.708033,0.870580859,440929.4125,355741.9948,4605.846368,2843.122475,0,427.1310823,38.91441804,0.149676228,0.780322805,0.195923993,0.166848166,0.104730339
0.65,0.24,0.18,0.02,0.35,0.27,11364.12989,0.881116077,440929.4125,313208.5445,3482.281843,2843.122475,0,298.6280844,79.65258577,0.035262208,0.540008053,0.195447596,0.198680261,0.093660654
0.82,0.26,0.22,0.35,0.33,0.6,7484.15418,0.799104203,440929.4125,625502.756,3482.281843,2843.122475,0,1068.761085,54.49557897,0.020720702,0.380296862,0.190434007,0.118326963,0.082739134
0.5,0.99,0,0,0.5,0.7,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001462066,2.115800551,0.010727301,0.011101555,0.000779766
0.94,0.95,0.41,0.39,0.48,0.1,6446.274994,0.886452949,440929.4125,983139.5593,4905.808746,2843.122475,0,1671.766199,55.05461156,0.155919926,0.74384489,0.182973525,0.102892389,0.06549177
0.5,0.01,0.5,0,0.5,0.7,2792.100261,0.766217796,440929.4125,342019.6074,4162.221169,2843.122475,0,312.2894427,25.21159332,0.172225703,0.566670243,0.196037638,0.209287281,0.092766471
1.04,0.14,0.02,0.38,0.44,0.41,18365.26846,0.859754008,440929.4125,1095244.19,3482.281843,2843.122475,0,2045.170639,112.8889616,0.037624289,0.35683932,0.193928486,0.086022914,0.053437609
0.86,0.21,0.24,0.22,0.34,0.3,8843.001274,0.885677693,440929.4125,611527.3692,3482.281843,2843.122475,0,894.6126086,66.84390573,0.028123223,0.37723202,0.192819662,0.135151691,0.078394625
0.96,0.43,0.28,0.4,0.25,0.42,6356.935848,0.858278835,440929.4125,688254.2965,3482.281843,2843.122475,0,1308.136837,50.91291016,0.067604429,0.411650634,0.193970623,0.103692281,0.084822887
1.08,0.2,0.25,0.15,0.35,0.55,6966.366656,0.815843899,440929.4125,745023.9801,3482.281843,2843.122475,0,1030.684458,53.10634919,0.023752305,0.37043747,0.188635454,0.150055546,0.068719242
1.12,0.75,0.29,0.31,0.29,0.04,7214.970432,0.988436778,440929.4125,785220.1702,4905.808746,2843.122475,0,1460.325617,60.68385844,0.135456705,0.542106453,0.198984647,0.104209683,0.074203396
1.72,0.63,0.04,0.43,0.21,0.05,13160.33515,0.980237048,440929.4125,1354886.483,6896.841658,2843.122475,0,2965.192294,89.55936951,0.119171873,0.43049414,0.205338901,0.057412165,0.064224307
1.8,0.01,0.5,0.5,0.5,0,7749.741442,0,440929.4125,2440395.932,5550.521953,2843.122475,0,5572.330156,66.1623641,0.205458283,0.224441382,0.189273164,0.043942744,0.032928416
1.28,0.33,0.35,0.18,0.36,0.15,7193.257088,0.94895705,440929.4125,970122.1153,3996.504092,2843.122475,0,1537.645602,58.51883612,0.049676318,0.329941205,0.19628063,0.122839536,0.059460855
1.68,0.6,0.48,0.31,0.25,0.16,3874.812153,0.946820843,440929.4125,1123007.39,4542.759863,2843.122475,0,2359.966196,38.57618264,0.099755963,0.383986182,0.198593784,0.078872979,0.062120179
1.34,0.19,0.2,0.39,0.45,0.51,8481.852564,0.842173439,440929.4125,1500557.979,3482.281843,2843.122475,0,3004.887147,62.55342324,0.024879208,0.272846818,0.185660137,0.073444438,0.04818993
1.8,0.99,0,0.5,0.5,0,827.9855312,0,440929.4125,2413108.068,4905.808746,2843.122475,0,5247.655979,3.911772667,0.150752954,0.60211551,0.228273653,0.050663797,0.036365229
1.22,0.54,0.42,0.31,0.42,0.23,4632.853152,0.925203596,440929.4125,1159434.376,3872.106984,2843.122475,0,2141.267429,42.42831057,0.082199109,0.357001928,0.196913653,0.097333474,0.055827031
1.65,0.86,0.19,0.25,0.22,0.5,6257.224527,0.851301531,440929.4125,894987.4931,3519.653674,2843.122475,0,1682.635514,51.33214023,0.12182021,0.692926314,0.192333063,0.101618242,0.072281312
1.47,0.71,0.5,0.22,0.34,0.35,2675.384964,0.898018601,440929.4125,1075618.867,3713.180675,2843.122475,0,1836.859135,26.89818099,0.097204193,0.473647077,0.19939505,0.112113321,0.059704226
1.7,0.67,0.03,0.5,0.4,0.07,12858.19943,0.974851571,440929.4125,1943988.464,7162.443626,2843.122475,0,4416.258091,87.69328003,0.103613667,0.389059311,0.210968381,0.050190027,0.042397103
1.8,0.99,0.5,0,0.2,0.7,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001462066,2.115800551,0.010727301,0.011101555,0.000541958
1.52,0.88,0.06,0.32,0.46,0.59,8788.603842,0.835891192,440929.4125,1643560.983,6703.719669,2843.122475,0,3068.683601,64.43556734,0.105963522,0.609015416,0.200683931,0.086385665,0.045563659
1.8,0.01,0,0,0.2,0.7,15325.38928,0.775744452,440929.4125,572078.4851,3482.281843,2843.122475,0,649.8853754,71.99075386,0.157681787,0.549653135,0.24925438,0.138169922,0.068860898
1.14,0.48,0.32,0.49,0.42,0.53,4973.316362,0.848684131,440929.4125,1278788.111,3482.281843,2843.122475,0,2672.803667,39.68928631,0.050927268,0.33326031,0.192230675,0.077076266,0.057585744
1.8,0.01,0,0,0.2,0,14790.27557,0,440929.4125,564030.7015,5529.858907,2843.122475,0,720.0111023,70.75403079,0.180865654,0.52304603,0.21966927,0.125625461,0.064678926
1.8,0.99,0.5,0,0.2,0,5835.283178,0,440929.4125,500004.6507,4905.808746,2843.122475,0,518.7508331,54.88769074,0.268064895,0.784912621,0.191474004,0.190057044,0.082673028
1.45,0.72,0.35,0.43,0.34,0.37,3938.733108,0.897449918,440929.4125,1379919.62,3633.33487,2843.122475,0,2954.158003,37.97322585,0.093947494,0.436821535,0.193796742,0.071680653,0.056865555
1.17,0.22,0.1,0.03,0.26,0.1,16246.66181,0.950845369,440929.4125,489469.896,6898.308771,2843.122475,0,563.3584899,103.8171727,0.043923455,0.47585055,0.198431325,0.178277827,0.077642861
1.37,0.88,0.15,0.41,0.38,0.49,7806.285802,0.857838956,440929.4125,1337865.245,3713.992128,2843.122475,0,2717.054551,59.72824845,0.110738312,0.636109594,0.192445204,0.080731631,0.056091385
1.69,0.62,0.16,0.21,0.2,0.64,5487.080427,0.81594111,440929.4125,802403.3422,3482.281843,2843.122475,0,1413.036833,45.04528514,0.085508265,0.478954427,0.19273092,0.111921165,0.074438939
1.63,0.01,0.04,0.34,0.26,0.32,19283.84131,0.888042345,440929.4125,1145872.382,4162.221169,2843.122475,0,2447.365518,122.9101285,0.193304979,0.33138741,0.188157438,0.065610045,0.056025903
1.8,0.99,0,0.5,0.5,0.7,667.2794218,0.689117496,440929.4125,2415855.008,3482.281843,2843.122475,0,5156.557962,2.33051909,0.129162494,0.604589803,0.240810437,0.054943627,0.037297423
1.71,0.61,0.46,0.02,0.42,0.59,2655.181514,0.835312788,440929.4125,1342617.301,3482.281843,2843.122475,0,1880.097453,21.30091588,0.074636912,0.535621116,0.19957666,0.187030604,0.049271218
