,CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],Shedding_[TWh],LostLoad_[TWh],MaxRESGeneration_[TWh],CurtailmentToRESGeneration_[%],TotalGeneration_[TWh],ShareRESGeneration_[%],MaxLoadSheddingShare_[%],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun,GAMS_error,SheddingToDemand_[%]
2186,1.2676796265934738,0.4447027152748229,0.4493830353032676,0.2924599027985906,0.4603559305563794,0.2558968484164864,85.93609893229767,386737.0,440929.4124966354,1.3374754250343612,0.0,2843.1224748846435,0.0,2419.24540503972,0.0,0.0,4118.976280663885,58.73414266541474,3073.1017898676546,0.0001340331873888,0.0,0.0677483580497787,0.2835334729154297,0.2503425243386624,0.0902590083675639,0.0567096251958224,0,0.0
2187,1.02832935555535,0.0892079079052682,0.3408276806569805,0.0391308504197105,0.2983888458124786,0.2296990665696212,85.48616677257885,378897.0,440929.4124966354,0.5017400171223803,456.0658498142411,2843.1224748846435,0.0,542.6512937561084,5.574239005913745e-07,-4.547473508864641e-19,1814.6042493497985,29.904663452130077,3039.420847340411,5.9702303185083246e-05,0.1635687042738923,0.1387797802943984,0.4299934776182071,0.2457740208727727,0.1940932712037727,0.0863247816958435,0,1.9606046011577162e-08
2188,1.7912571655954102,0.3890968177528513,0.3417893006108943,0.1709438259790373,0.3543612003558954,0.2895146348105606,85.29596461650746,383063.0,440929.4124966354,1.4133104995409131,0.0,2843.1224748846435,0.0,2403.1235073047446,0.0,-8.526512829121202e-19,4085.869131539972,58.815479153611626,3055.627158727367,0.0001337162199213,0.0,0.0677012154696891,0.2777249697754905,0.2527365438125422,0.0990433868911261,0.053114543210344,0,0.0
2189,1.7460751022822414,0.6664887425379387,0.0064477134524844,0.2528515753021396,0.0719669443741957,0.058600223682049,112.99854309209262,399823.0,440929.4124966354,0.6898189783518424,1423.5269029523154,2843.1224748846435,0.0,1306.97530334365,6.895886399497477e-07,0.0723431007999065,2563.033888102756,50.99328999942007,2870.286812655523,8.929539294825718e-05,0.6212893931989433,0.1740681783790918,0.5850663385186369,0.2365254223812094,0.09051166197484,0.1140354055494853,0,2.4254623078723576e-08
2190,1.69836775586555,0.5394870268644439,0.2675725633545306,0.3827604994842933,0.4271339358390159,0.6777568467139761,86.79627934616906,351083.0,440929.4124966354,1.879456295472256,0.0,2843.1224748846435,0.0,3895.2763848809977,0.0,0.0,5701.789533409508,68.31673393163169,3036.6560876150006,0.000187765402762,0.0,0.0537789855562454,0.2766142177757351,0.2657943123556406,0.0633746435863962,0.0469111887342759,1,0.0
2191,0.6585351166532517,0.5374798488034518,0.0913894984285187,0.4630306081838427,0.3887590402253926,0.2007413669124636,89.23876955306618,379716.0,440929.4124966354,0.6554815416788135,0.0,2843.1224748846435,0.0,1169.3658080806265,0.0,0.0,2580.4440499453963,45.31645660386904,2924.521461865193,8.823474484949232e-05,0.0,0.1187282806254578,0.4461813915150347,0.2467068155993108,0.1067398562720996,0.0883207925336291,0,0.0
2192,0.9696028211916868,0.0417394443021078,0.211976634306979,0.0072129720542654,0.4486619882112431,0.3789068719591867,85.42513190599185,367002.0,440929.4124966354,0.738916765142226,679.9393251919587,2843.1224748846435,0.0,895.8720086937801,6.347101072455093e-07,0.0015974851281723,2201.0253547393663,40.70248471989385,3035.4314110861824,7.25111213747295e-05,0.2018257156965079,0.1667629770938359,0.426176845589352,0.2561232055855394,0.1980410513231165,0.0707001966958157,0,2.2324402583862025e-08
2193,1.7830541030331122,0.1262931997111045,0.3508570491420045,0.3444502054182859,0.2029287946130736,0.6982740216120418,83.09037563588898,352653.0,440929.4124966354,1.167815195502502,0.0,2843.1224748846435,0.0,2524.8517837545824,0.0,0.0,4129.881226441782,61.13618395582628,3039.2634655642446,0.0001358842783205,0.0,0.0875930218926294,0.2865106296983846,0.2484122096117945,0.0690168516557005,0.0728141350340551,1,0.0
2194,0.650232715253553,0.0536645597645606,0.3162638895750659,0.466372824402106,0.4359721352890986,0.2099217408033438,139.4795051623764,384865.0,440929.4124966354,0.728727002650266,679.9393251919586,2843.1224748846435,0.0,1278.9459991118088,2.2502989126750177e-06,0.1984577354837705,2683.193140997657,47.66507410779512,3000.3348295617893,8.942979012077621e-05,0.1987182343301458,0.1558297261244362,0.3439069730538656,0.2367446827220359,0.110745134374866,0.0779572230954217,0,7.914885596922169e-08
2195,1.2615514476616498,0.3939626532213292,0.4843037635049706,0.3428869093902762,0.1296866559541472,0.5477531013534881,87.0079960092615,355365.0,440929.4124966354,0.6914280380318463,0.0,2843.1224748846435,0.0,1288.7048804825126,0.0,0.0,2680.7678709151187,48.07222939607205,2969.2901739078998,9.02831220226262e-05,0.0,0.0790129762771057,0.4129986180996329,0.2443273390563829,0.0957427049914843,0.1098803400606096,1,0.0
2196,0.6271642284588226,0.1091082146633494,0.1738748301689239,0.3936206025377386,0.4746794940680858,0.456584360263875,84.32298451278702,356328.0,440929.4124966354,0.6631190932336867,0.0,2843.1224748846435,0.0,1103.610242069538,0.0,0.0,2533.4769809709105,43.56109214170159,2976.9757491393284,8.510237215413536e-05,0.0,0.1110627978098447,0.3487976240941771,0.2514155224511483,0.1212972091381055,0.080826016448382,0,0.0
2197,0.6788881506981262,0.2552650801861154,0.321717783594848,0.4112455270242264,0.202286151014574,0.5575265792520394,85.7400675738557,341531.0,440929.4124966354,0.456906594420604,0.0,2843.1224748846435,0.0,741.1733304526305,0.0,0.0,2016.1384554281867,36.76202536870021,2940.4729464923807,6.856510813449889e-05,0.0,0.0888008953370775,0.4200483702707718,0.2467041597705021,0.123208309165795,0.1174583768181462,1,0.0
2198,1.58043576954324,0.7952850713788021,0.2969392728005116,0.3976152911351944,0.3565896528018704,0.5968432841759371,90.19757141439136,363858.0,440929.4124966354,1.5632566717175642,0.0,2843.1224748846435,0.0,3169.8795905257616,0.0,-1.2929898178985457e-15,4981.250701595448,63.63621870126872,3040.7275797501334,0.0001638177235859,0.0,0.0891158169979243,0.4511584760397707,0.2586851609238704,0.0681523333648432,0.0588214398665703,1,0.0
2199,1.1407821166576966,0.7007045305549664,0.343350520212566,0.4649546684425407,0.4418428832113915,0.6793485304458384,89.29519519129924,357553.0,440929.4124966354,1.3409933094823376,0.0,2843.1224748846435,0.0,2605.6680931594087,0.0,4.5580771345016434e-18,4387.29742644786,59.39118869515685,3043.535078847294,0.0001441513671697,0.0,0.075827961990673,0.3847114263218675,0.2578357441467414,0.0774993554743838,0.0644647209782595,1,0.0
2200,1.4101150877248667,0.6157825382273386,0.2645264862136367,0.306979175806371,0.2842313763021611,0.3875858968122254,88.9298891122528,373753.0,440929.4124966354,1.0439395227896175,0.0,2843.1224748846435,0.0,1987.2560641843145,0.0,6.104218127515621e-18,3621.750343406357,54.87004557899054,3004.952187856807,0.0001205260555572,0.0,0.0927223783411121,0.3903678880565665,0.2520891227164337,0.0869745010085402,0.0715921194876004,0,0.0
2201,1.6997007714734336,0.8871120830299154,0.271508332105369,0.1237789691159312,0.3852696517863802,0.0090786860323709,90.98234418072408,410403.0,440929.4124966354,1.3234857799127386,1423.526902952315,2843.1224748846435,0.0,2112.663722571204,8.286930421506017e-09,-1.3191455937420494e-15,3815.3257929269816,55.37308836083546,3051.395109166829,0.0001250354561251,0.5328805345667168,0.1396801109198175,0.6128085979273301,0.2494563351998102,0.1222798400265645,0.0543359599939634,0,2.9147286107828504e-10
2202,1.284658385100836,0.7279194290065294,0.0738108431969324,0.0940759830542798,0.0192849280442037,0.1163104173236943,245.5814185326262,388103.0,440929.4124966354,0.1687629533121921,1423.5269029523158,2843.1224748846435,0.0,158.51927741054433,1.544232635443578e-06,0.5745360302290908,991.530107148262,15.98733878756958,2875.883430214391,3.447740950593209e-05,0.6221221757410446,0.2620580357720246,0.8201550728903848,0.2360515446557946,0.1940491890500705,0.1296669684486856,0,5.431467160085087e-08
