date,AT,BE,BG,CZ,DK,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
2019-11-12 20:00:00,-0.325,3.798,12.102,2.081,4.79,2.2969999999999997,3.972,4.531000000000001,7.5489999999999995,3.9330000000000003,11.120999999999999,8.228,4.515,5.242000000000001,2.9930000000000003,11.508,3.812,5.733,12.43,10.982999999999999,5.007,8.701,-6.032,-1.889,-5.445,-2.984,4.907,15.345999999999998
2019-11-12 21:00:00,-0.475,3.903,11.825,2.09,4.792,2.17,4.132,4.355,7.528,3.72,10.914000000000001,8.033999999999999,4.4830000000000005,5.336,2.772,11.649000000000001,3.858,5.867999999999999,12.636,10.710999999999999,5.345,8.967,-5.723,-1.796,-5.321000000000001,-3.2089999999999996,4.629,15.267000000000001
2019-11-12 22:00:00,-0.6409999999999999,3.975,11.555,2.029,4.758,2.0340000000000003,4.224,4.235,7.58,3.572,11.024000000000001,7.935,4.495,5.386,2.568,11.639000000000001,4.0,6.057,12.909,10.533,5.591,9.116,-5.374,-1.732,-5.176,-3.489,4.305,15.152000000000001
2019-11-12 23:00:00,-0.695,4.041,11.255,1.827,4.676,1.895,4.198,4.17,7.7,3.437,11.079,7.8660000000000005,4.54,5.513999999999999,2.469,11.696,4.268,6.176,13.145,10.394,5.752000000000001,9.086,-5.0360000000000005,-1.6769999999999998,-5.039,-3.7439999999999998,3.972,15.048
2019-11-13 00:00:00,-0.732,4.136,11.038,1.6769999999999998,4.486000000000001,1.74,4.171,4.149,7.874,3.33,11.107000000000001,7.763,4.547,5.732,2.342,11.847999999999999,4.636,6.23,13.342,10.275,5.87,9.179,-4.688,-1.6340000000000001,-4.914,-4.003,3.6660000000000004,14.975999999999999
2019-11-13 01:00:00,-0.7070000000000001,4.205,10.925999999999998,1.446,4.3,1.5859999999999999,4.138,4.1930000000000005,8.095,3.285,11.077,7.636,4.561,5.984,2.121,11.825999999999999,4.961,6.221,13.488,10.184,5.942,9.246,-4.3,-1.6030000000000002,-4.811,-4.183,3.4189999999999996,14.845999999999998
2019-11-13 02:00:00,-0.631,4.183,10.806,1.305,4.0680000000000005,1.4169999999999998,4.092,4.246,8.237,3.228,10.959000000000001,7.504,4.671,6.295,1.886,11.807,5.181,6.212999999999999,13.514000000000001,10.059,5.98,9.204,-3.9730000000000003,-1.615,-4.713,-4.341,3.2489999999999997,14.671
2019-11-13 03:00:00,-0.579,4.12,10.651,1.2409999999999999,3.7939999999999996,1.294,4.01,4.343,8.306000000000001,3.159,10.705,7.331,4.803999999999999,6.6739999999999995,1.768,11.661,5.3389999999999995,6.229,13.45,9.869,5.983,9.071,-3.679,-1.621,-4.631,-4.485,3.094,14.537
2019-11-13 04:00:00,-0.5489999999999999,4.113,10.468,1.155,3.602,1.166,3.947,4.379,8.29,3.048,10.492,7.125,4.982,7.0760000000000005,1.651,11.44,5.479,6.171,13.34,9.708,5.945,8.873,-3.408,-1.597,-4.592,-4.548,2.9960000000000004,14.302
2019-11-13 05:00:00,-0.585,4.228,10.505999999999998,1.145,3.387,1.044,3.931,4.494,8.279,2.924,10.425,6.865,5.321000000000001,7.321000000000001,1.6440000000000001,11.163,5.64,6.063,13.194,9.625,6.117999999999999,8.836,-3.138,-1.579,-4.592,-4.633,2.9610000000000003,14.21
2019-11-13 06:00:00,-0.626,4.328,11.59,1.2409999999999999,3.2539999999999996,0.987,3.99,4.684,8.219,2.83,10.696,6.771,5.6979999999999995,7.497999999999999,1.695,11.175,5.763999999999999,6.077000000000001,12.96,10.298,6.317,8.986,-2.909,-1.5519999999999998,-4.64,-4.757,2.91,15.024000000000001
2019-11-13 07:00:00,-0.35600000000000004,4.525,12.665,1.9680000000000002,3.327,1.499,4.245,4.768,8.275,3.036,11.472999999999999,7.687,6.303999999999999,7.903,1.8969999999999998,11.914000000000001,6.0520000000000005,6.542000000000001,12.765999999999998,11.392000000000001,6.571000000000001,9.668,-2.7119999999999997,-1.5190000000000001,-4.7139999999999995,-4.255,2.8160000000000003,15.758
2019-11-13 08:00:00,0.154,5.026,13.853,2.8560000000000003,4.1610000000000005,2.495,4.774,4.7989999999999995,9.107000000000001,3.898,12.097999999999999,9.079,6.903,8.565,2.29,12.849,6.815,7.149,13.355,12.844000000000001,6.902,10.419,-2.469,-1.345,-4.738,-2.521,2.9130000000000003,16.298
2019-11-13 09:00:00,0.579,5.631,15.202,3.458,4.827,3.457,5.354,4.976,10.243,4.875,12.565,10.333,7.555,9.246,2.7710000000000004,14.091,7.612,7.81,14.279000000000002,14.247,7.348,11.120999999999999,-2.166,-1.069,-4.559,-0.9540000000000001,3.46,16.755
2019-11-13 10:00:00,0.778,6.316,16.374000000000002,3.799,5.395,4.356,5.859,5.209,11.642999999999999,5.996,12.958,11.372,8.163,9.776,3.2510000000000003,15.282,8.328,8.453,15.386,15.25,7.763999999999999,11.755,-1.86,-0.794,-4.34,-0.049,4.112,17.038
2019-11-13 11:00:00,0.648,6.968999999999999,17.032,3.964,5.806,4.962,6.303,5.376,13.008,6.931,13.280999999999999,12.07,8.576,10.135,3.682,16.066,8.854,8.993,16.724,15.765,7.832000000000001,12.239,-1.635,-0.6,-4.212,0.563,4.749,17.057000000000002
2019-11-13 12:00:00,0.287,7.437,17.022000000000002,3.8989999999999996,6.017,5.247999999999999,6.598,5.394,13.981,7.482,13.478,12.401,8.714,10.249,4.027,16.253,9.05,9.285,17.689,15.725999999999999,7.664,12.235999999999999,-1.5119999999999998,-0.54,-4.224,0.8420000000000001,5.226,16.913
2019-11-13 13:00:00,-0.133,7.52,16.374000000000002,3.5780000000000003,5.983,5.25,6.735,5.287999999999999,14.492,7.685,13.513,12.332,8.587,10.065,4.263,15.879000000000001,8.863,9.148,18.074,15.110999999999999,7.276,11.679,-1.406,-0.625,-4.45,0.784,5.41,16.570999999999998
2019-11-13 14:00:00,-0.556,7.104,15.130999999999998,2.998,5.721,4.8069999999999995,6.827000000000001,5.138999999999999,14.527000000000001,7.51,13.022,11.767000000000001,8.341000000000001,9.758,4.254,14.770999999999999,8.254,8.315,17.921,13.847000000000001,6.553,10.607999999999999,-1.2819999999999998,-0.8140000000000001,-4.867,0.35,5.27,15.888
2019-11-13 15:00:00,-1.113,6.097,14.039000000000001,2.432,5.392,3.763,6.928999999999999,4.948,13.982000000000001,6.747000000000001,11.664000000000001,10.011000000000001,8.297,9.672,4.038,13.299000000000001,6.84,7.553999999999999,17.26,12.815,5.499,9.556000000000001,-1.166,-0.953,-5.291,-1.0590000000000002,4.592,14.932
2019-11-13 16:00:00,-1.868,5.357,13.527000000000001,2.074,5.462999999999999,3.072,6.961,4.761,12.172,5.207999999999999,10.805,8.252,8.366,9.652999999999999,3.822,12.458,5.8020000000000005,7.324,15.869000000000002,12.475999999999999,4.356,9.163,-1.065,-1.005,-5.518,-2.85,3.7680000000000002,14.502
2019-11-13 17:00:00,-2.2640000000000002,5.305,13.069,1.829,5.662999999999999,2.7969999999999997,7.034,4.62,9.612,4.601,10.087,7.649,8.408999999999999,9.652000000000001,3.763,11.717,5.721,7.167000000000001,13.402999999999999,12.169,3.678,8.94,-1.011,-1.054,-5.62,-3.425,3.553,14.232000000000001
2019-11-13 18:00:00,-2.5069999999999997,5.16,12.630999999999998,1.5719999999999998,5.815,2.513,7.164,4.559,8.894,4.317,9.293,7.228,8.46,9.617,3.7289999999999996,11.061,5.664,6.997000000000001,12.155,11.898,3.301,8.701,-0.97,-1.114,-5.665,-3.84,3.4189999999999996,13.972999999999999
2019-11-13 19:00:00,-2.867,5.064,12.187000000000001,1.311,5.819,2.249,7.345,4.62,8.38,4.063,8.702,6.901,8.445,9.472000000000001,3.6719999999999997,10.401,5.516,6.813,11.454,11.663,2.88,8.28,-0.95,-1.2109999999999999,-5.686,-4.277,3.282,13.765
2019-11-13 20:00:00,-3.342,5.034,11.824000000000002,0.97,5.721,2.0,7.5360000000000005,4.787,7.997999999999999,3.864,8.254,6.644,8.361,9.32,3.639,9.674,5.256,6.587000000000001,10.972999999999999,11.464,2.399,7.808,-0.8909999999999999,-1.318,-5.687,-4.824,3.1430000000000002,13.603
2019-11-13 21:00:00,-4.069,4.962,11.633,0.475,5.632000000000001,1.744,7.64,4.979,7.777,3.738,7.7010000000000005,6.353,8.356,9.196,3.62,8.776,5.101,6.37,10.758,11.227,1.905,7.166,-0.882,-1.459,-5.711,-5.419,3.0469999999999997,13.494000000000002
2019-11-13 22:00:00,-4.918,4.8260000000000005,11.57,-0.098,5.532,1.4969999999999999,7.683,5.124,7.579,3.625,7.106,6.03,8.41,9.139,3.512,7.754,4.916,6.098,10.65,11.026,1.601,6.393,-0.892,-1.633,-5.744,-6.0120000000000005,3.011,13.42
2019-11-13 23:00:00,-5.671,4.564,11.562000000000001,-0.5670000000000001,5.416,1.2930000000000001,7.704,5.207999999999999,7.376,3.52,6.516,5.707000000000001,8.402000000000001,9.04,3.2030000000000003,6.746,4.7669999999999995,5.757999999999999,10.632,10.857999999999999,1.4580000000000002,5.71,-0.9209999999999999,-1.818,-5.778,-6.681,2.978,13.368
2019-11-14 00:00:00,-6.193,4.2,11.505999999999998,-0.9179999999999999,5.318,1.0959999999999999,7.735,5.257999999999999,7.224,3.4760000000000004,6.066,5.416,8.451,8.946,2.863,5.912000000000001,4.588,5.441,10.675999999999998,10.698,1.639,5.212000000000001,-0.935,-2.015,-5.803,-7.042999999999999,2.991,13.32
2019-11-14 01:00:00,-6.3870000000000005,3.805,11.324000000000002,-1.079,5.21,0.91,7.848,5.271,7.067,3.4330000000000003,5.652,5.254,8.475,8.79,2.6689999999999996,5.225,4.44,5.0969999999999995,10.655,10.585,1.577,4.806,-0.973,-2.2569999999999997,-5.801,-6.922999999999999,3.0180000000000002,13.275
2019-11-14 02:00:00,-6.263,3.51,11.164000000000001,-1.195,5.0889999999999995,0.7509999999999999,7.943,5.1339999999999995,6.898,3.363,5.289,5.23,8.35,8.68,2.52,4.6610000000000005,4.245,4.734,10.557,10.481,1.348,4.426,-0.9570000000000001,-2.489,-5.777,-6.507999999999999,3.048,13.189
2019-11-14 03:00:00,-5.893,3.346,11.032,-1.41,4.995,0.635,7.996,4.901,6.7,3.267,5.08,5.202999999999999,8.175,8.657,2.3169999999999997,4.229,4.025,4.417,10.38,10.415999999999999,1.13,4.159,-0.892,-2.736,-5.755,-5.987,3.1,13.011
2019-11-14 04:00:00,-5.521,3.355,10.905999999999999,-1.754,4.904,0.519,7.985,4.617,6.511,3.2039999999999997,4.974,5.155,8.057,8.685,2.116,3.891,3.767,4.031000000000001,10.286,10.331,1.0490000000000002,3.878,-0.85,-2.984,-5.749,-5.544,3.157,12.776
2019-11-14 05:00:00,-5.3389999999999995,3.37,10.87,-2.048,4.822,0.406,7.831,4.301,6.367999999999999,3.147,4.917,5.178999999999999,8.022,8.748,2.028,3.6710000000000003,3.56,3.5780000000000003,10.238,10.282,1.0659999999999998,3.4330000000000003,-0.8540000000000001,-3.247,-5.772,-5.148,3.188,12.636
2019-11-14 06:00:00,-5.022,3.3489999999999998,11.686,-2.217,4.78,0.257,7.651,4.002,6.233,3.102,5.295,5.4079999999999995,8.099,8.871,1.876,3.9730000000000003,3.384,3.219,10.094,10.655,1.2409999999999999,3.406,-0.85,-3.455,-5.8020000000000005,-4.882,3.216,13.55
2019-11-14 07:00:00,-3.306,3.341,12.602,-0.958,4.8389999999999995,0.747,7.688,3.693,6.1579999999999995,3.185,6.675,6.917999999999999,8.412,9.137,1.815,5.2379999999999995,3.437,3.423,9.875,11.306,2.222,4.828,-0.81,-3.6519999999999997,-5.83,-3.9730000000000003,3.2439999999999998,14.594000000000001
2019-11-14 08:00:00,-1.112,3.62,13.265,0.851,5.371,1.9680000000000002,7.968999999999999,3.5010000000000003,6.535,3.73,7.962999999999999,8.542,8.771,9.357999999999999,2.205,6.731,4.065,3.949,9.865,12.139000000000001,3.333,6.385,-0.679,-3.6319999999999997,-5.779,-2.055,3.384,15.469000000000001
2019-11-14 09:00:00,0.42100000000000004,4.087,13.86,2.426,5.88,3.5180000000000002,8.425,3.923,7.062,4.373,9.357999999999999,9.861,9.142999999999999,9.445,3.075,8.699,4.94,4.726,10.350999999999999,12.963,4.588,8.061,-0.527,-3.2680000000000002,-5.472,-0.45,3.8310000000000004,16.274
2019-11-14 10:00:00,1.338,4.73,14.203,3.8,6.252000000000001,5.235,8.905,4.683,7.653,5.0089999999999995,10.638,10.734000000000002,9.447000000000001,9.386000000000001,4.234,10.185,6.002999999999999,5.523,11.056,13.543,5.723,9.339,-0.41,-2.841,-5.013,0.648,4.314,16.926
2019-11-14 11:00:00,2.003,5.351,14.314,4.841,6.527,6.569,9.18,5.462000000000001,8.152000000000001,5.532,11.567,11.249,9.5,9.164,5.127999999999999,11.319,6.9639999999999995,6.187,11.663,13.757,6.602,10.269,-0.336,-2.611,-4.657,1.44,4.739,17.338
2019-11-14 12:00:00,2.381,5.699,14.186,5.329,6.672000000000001,7.279,9.232000000000001,5.986000000000001,8.467,5.797999999999999,12.104000000000001,11.443,9.248,8.78,5.347,11.748,7.539,6.48,12.017999999999999,13.547,7.107,10.472999999999999,-0.365,-2.698,-4.553999999999999,1.723,5.013,17.494
2019-11-14 13:00:00,2.41,5.82,13.722000000000001,5.221,6.601,7.303999999999999,9.09,6.178,8.55,5.794,12.120999999999999,11.282,8.772,8.15,5.152,11.584000000000001,7.751,6.2620000000000005,12.187999999999999,12.880999999999998,7.166,10.05,-0.40399999999999997,-3.15,-4.724,1.253,5.102,17.340999999999998
2019-11-14 14:00:00,1.7990000000000002,5.562,12.857000000000001,3.955,6.172000000000001,6.205,8.767999999999999,6.084,8.465,5.511,11.448,10.780999999999999,8.16,7.309,4.591,10.507,7.4079999999999995,4.831,12.154000000000002,11.741,6.676,8.479,-0.425,-3.7489999999999997,-5.13,0.331,4.98,16.569000000000003
2019-11-14 15:00:00,0.11,4.565,11.997,1.357,5.545,3.7230000000000003,8.289,5.667000000000001,8.113999999999999,4.893,9.395,9.67,7.622999999999999,6.675,3.7,8.812999999999999,6.185,3.364,11.892000000000001,10.884,5.098,6.556,-0.485,-4.185,-5.586,-0.557,4.61,14.886
2019-11-14 16:00:00,-0.7909999999999999,3.676,11.640999999999998,0.75,5.43,2.7089999999999996,7.681,4.984,7.124,3.8369999999999997,8.199,8.771,7.0729999999999995,6.171,2.887,7.992999999999999,5.608,3.133,11.353,10.48,4.2589999999999995,5.437,-0.6729999999999999,-4.5,-5.904,-0.873,4.112,14.186
2019-11-14 17:00:00,-0.882,3.487,11.287,0.607,5.445,2.3930000000000002,6.985,4.433,5.939,3.321,7.6770000000000005,8.589,6.505,5.727,2.4819999999999998,7.529,5.477,2.95,10.529000000000002,10.101,4.0569999999999995,4.792,-0.919,-4.8469999999999995,-6.1160000000000005,-0.7829999999999999,3.97,13.765
2019-11-14 18:00:00,-0.6459999999999999,3.265,10.9,0.49700000000000005,5.433,2.0,6.2989999999999995,4.155,5.479,3.022,7.36,8.529,6.016,5.426,2.435,7.257999999999999,5.197,2.705,9.96,9.738999999999999,3.883,4.473,-1.1179999999999999,-5.159,-6.252000000000001,-0.61,3.917,13.421
2019-11-14 19:00:00,-0.386,3.014,10.469000000000001,0.436,5.485,1.6669999999999998,5.676,3.9989999999999997,5.2010000000000005,2.7310000000000003,7.124,8.509,5.6,5.191,2.4730000000000003,7.085,4.856,2.535,9.562000000000001,9.423,3.8310000000000004,4.275,-1.228,-5.407,-6.36,-0.401,3.867,13.1
2019-11-14 20:00:00,-0.106,2.7039999999999997,10.094,0.405,5.614,1.4409999999999998,5.105,3.931,4.931,2.4819999999999998,6.973,8.511000000000001,5.275,4.946000000000001,2.29,7.023,4.463,2.451,9.202,9.158999999999999,3.875,4.055,-1.304,-5.652,-6.442,-0.045,3.842,12.821
2019-11-14 21:00:00,0.19,2.526,9.769,0.41700000000000004,5.689,1.311,4.595,3.8539999999999996,4.671,2.312,6.912999999999999,8.576,4.989,4.752,2.044,7.011,4.086,2.449,8.821,8.934,4.007,3.923,-1.406,-5.882000000000001,-6.513,0.37799999999999995,3.8280000000000003,12.635
2019-11-14 22:00:00,0.41600000000000004,2.42,9.411,0.41200000000000003,5.797000000000001,1.16,4.112,3.734,4.39,2.169,6.877999999999999,8.687000000000001,4.645,4.633,1.9269999999999998,7.131,3.762,2.49,8.442,8.798,4.148,4.131,-1.517,-6.0520000000000005,-6.575,0.716,3.8089999999999997,12.49
2019-11-14 23:00:00,0.667,2.42,9.097000000000001,0.45799999999999996,5.843999999999999,0.987,3.8310000000000004,3.628,4.093999999999999,2.059,7.035,8.846,4.33,4.539,1.821,7.171,3.444,2.5660000000000003,8.065,8.67,4.2780000000000005,4.617,-1.64,-6.211,-6.6129999999999995,0.8,3.782,12.337
2019-11-15 00:00:00,0.889,2.452,8.847999999999999,0.516,5.899,0.85,3.658,3.511,3.7939999999999996,1.962,7.361000000000001,9.084,4.107,4.579,1.8090000000000002,7.149,3.0580000000000003,2.66,7.682,8.541,4.402,4.984,-1.81,-6.353,-6.646,0.884,3.806,12.229000000000001
2019-11-15 01:00:00,1.074,2.488,8.652000000000001,0.695,6.0089999999999995,0.802,3.5269999999999997,3.424,3.56,1.8969999999999998,7.577999999999999,9.331,4.019,4.687,1.81,7.138999999999999,2.807,2.761,7.336,8.41,4.573,5.249,-2.029,-6.501,-6.693,0.773,3.833,12.132
2019-11-15 02:00:00,1.212,2.32,8.431000000000001,0.985,6.1129999999999995,0.802,3.448,3.2689999999999997,3.3680000000000003,1.8019999999999998,7.742999999999999,9.511000000000001,4.013,4.766,1.771,7.2,2.67,2.9010000000000002,7.011,8.287,4.8260000000000005,5.492000000000001,-2.272,-6.6129999999999995,-6.724,0.585,3.87,12.048
2019-11-15 03:00:00,1.381,2.194,8.145,1.3019999999999998,6.135,0.8909999999999999,3.3289999999999997,3.1719999999999997,3.2289999999999996,1.693,7.862,9.606,4.022,4.817,1.7,7.245,2.585,3.09,6.785,8.103,5.077,5.73,-2.568,-6.724,-6.706,0.526,3.937,11.927
2019-11-15 04:00:00,1.52,2.1319999999999997,7.894,1.662,6.1339999999999995,0.986,3.187,3.1180000000000003,3.116,1.52,8.03,9.59,4.021,4.742,1.544,7.237,2.569,3.299,6.636,7.8870000000000005,5.199,5.734,-2.863,-6.789,-6.666,0.165,4.023,11.802999999999999
2019-11-15 05:00:00,1.682,1.95,7.832999999999999,2.053,6.1160000000000005,1.092,3.05,3.1,3.01,1.3419999999999999,8.231,9.488999999999999,3.9530000000000003,4.6419999999999995,1.3730000000000002,7.303999999999999,2.591,3.502,6.435,7.729,5.297999999999999,5.858,-3.1289999999999996,-6.82,-6.627999999999999,0.07400000000000001,4.115,11.745999999999999
2019-11-15 06:00:00,1.858,1.797,9.346,2.5,6.035,1.255,2.859,3.0180000000000002,2.9160000000000004,1.156,8.542,9.541,3.88,4.584,1.2109999999999999,7.819,2.6069999999999998,3.79,6.256,8.315,5.4,6.282,-3.3310000000000004,-6.806,-6.591,-0.35200000000000004,4.208,13.103
2019-11-15 07:00:00,2.2430000000000003,1.666,11.01,3.5010000000000003,5.995,1.771,2.971,3.031,2.9989999999999997,1.194,9.392999999999999,10.18,4.053,4.735,1.048,9.232000000000001,2.66,4.534,6.093,9.312999999999999,5.773,7.559,-3.385,-6.74,-6.537000000000001,-0.483,4.325,14.645
2019-11-15 08:00:00,2.775,1.905,13.253,4.787,6.183,2.8689999999999998,3.318,3.092,4.013,1.8719999999999999,10.630999999999998,10.895,4.308,5.003,1.171,10.623,3.009,5.555,6.871,10.523,6.478,8.846,-3.218,-6.4270000000000005,-6.417999999999999,0.011000000000000001,4.566,16.052
2019-11-15 09:00:00,3.377,2.1390000000000002,15.534,6.149,6.534,4.127,3.713,3.707,5.361000000000001,2.741,11.947000000000001,11.59,4.8069999999999995,5.47,1.298,12.237,3.568,6.74,8.198,11.745999999999999,7.263999999999999,10.093,-3.031,-5.718,-6.0360000000000005,0.763,5.196000000000001,17.192999999999998
2019-11-15 10:00:00,4.133,2.47,17.141,7.438,6.934,5.372000000000001,4.15,4.685,6.644,3.5589999999999997,13.154000000000002,12.123,5.355,5.952000000000001,1.85,13.350999999999999,4.127,7.898,9.419,12.777000000000001,8.022,10.943,-2.872,-4.935,-5.46,1.454,5.903,18.037
2019-11-15 11:00:00,4.893,2.8939999999999997,17.952,8.57,7.276,6.388,4.401,5.7410000000000005,7.495,4.276,14.017000000000001,12.491,5.664,6.1979999999999995,2.6689999999999996,14.145999999999999,4.662,8.728,10.232000000000001,13.46,8.66,11.527000000000001,-2.872,-4.454,-4.987,1.966,6.487,18.538
2019-11-15 12:00:00,5.306,3.512,18.119,9.322000000000001,7.5120000000000005,6.905,4.195,6.51,7.938,4.771,14.431,12.6,5.629,6.187,3.3369999999999997,14.427,5.05,9.113,10.663,13.770999999999999,9.101,11.662,-3.0810000000000004,-4.4110000000000005,-4.729,2.153,6.9,18.656
2019-11-15 13:00:00,5.28,4.115,17.586,9.441,7.627000000000001,6.888999999999999,3.4530000000000003,6.832000000000001,8.062999999999999,4.976,14.399000000000001,12.347999999999999,5.257000000000001,5.917000000000001,3.65,14.091,5.3260000000000005,8.951,10.825,13.505,9.282,11.231,-3.5189999999999997,-4.855,-4.708,1.9969999999999999,7.061,18.382
2019-11-15 14:00:00,4.803,4.34,15.112,8.595,7.659,6.25,2.968,6.746,7.892,4.88,13.61,11.777999999999999,4.832,5.542999999999999,3.5639999999999996,12.662,5.417999999999999,8.155,10.741,11.683,9.068,10.121,-3.853,-5.474,-4.822,1.308,6.888,17.348
2019-11-15 15:00:00,4.124,3.786,12.095999999999998,7.369,7.715,5.155,2.9360000000000004,6.189,7.436,4.2989999999999995,12.03,10.847999999999999,4.669,5.318,2.9210000000000003,10.673,5.1579999999999995,7.426,10.350999999999999,9.669,8.419,9.097999999999999,-4.038,-5.851,-4.954,-0.055999999999999994,6.292000000000001,15.347999999999999
2019-11-15 16:00:00,3.843,2.614,11.015,6.987,7.795,4.487,2.83,4.876,6.4079999999999995,3.1710000000000003,11.535,9.951,4.5089999999999995,5.08,1.939,9.925,4.753,7.189,9.508,9.049,8.23,8.908,-4.227,-5.9879999999999995,-4.997,-1.172,5.59,14.595
2019-11-15 17:00:00,3.7939999999999996,2.165,10.21,6.712999999999999,7.832000000000001,4.144,2.659,3.897,4.833,2.615,11.354000000000001,9.594,4.341,4.81,1.57,9.495,4.571000000000001,7.013,8.039,8.649,8.302,8.881,-4.4110000000000005,-5.99,-5.016,-1.649,5.345,14.133
2019-11-15 18:00:00,3.7760000000000002,1.732,9.552,6.667000000000001,7.855,3.985,2.635,3.555,4.273,2.345,11.409,9.398,4.163,4.553,1.107,9.157,4.405,6.871,7.256,8.35,8.498,8.731,-4.572,-5.92,-5.038,-2.136,5.235,13.722999999999999
2019-11-15 19:00:00,3.763,1.177,9.06,6.795,7.862,3.85,2.633,3.2460000000000004,3.862,2.131,11.49,9.251,3.951,4.315,0.391,8.839,4.295,6.76,6.766,8.055,8.657,8.486,-4.744,-5.805,-5.031000000000001,-2.4859999999999998,5.142,13.408
2019-11-15 20:00:00,3.675,0.7040000000000001,8.652999999999999,6.874,7.8629999999999995,3.7310000000000003,2.6319999999999997,3.1710000000000003,3.48,1.9369999999999998,11.585999999999999,9.112,3.739,4.086,-0.136,8.577,3.9339999999999997,6.678999999999999,6.334,7.765,8.721,8.232999999999999,-4.871,-5.65,-4.993,-2.68,5.07,13.116
2019-11-15 21:00:00,3.44,0.212,8.324,6.865,7.88,3.665,2.6289999999999996,3.0410000000000004,3.1430000000000002,1.7590000000000001,11.775,8.949,3.569,3.9139999999999997,-0.5329999999999999,8.468,3.674,6.6339999999999995,5.956,7.535,9.027000000000001,8.097000000000001,-4.963,-5.544,-4.958,-2.985,4.994,12.855
2019-11-15 22:00:00,3.167,0.067,8.048,6.936,7.897,3.58,2.66,2.9530000000000003,2.8289999999999997,1.609,11.965,8.761000000000001,3.3989999999999996,3.764,-0.81,8.55,3.585,6.585,5.621,7.367000000000001,9.519,7.968999999999999,-5.05,-5.523,-4.881,-3.3789999999999996,4.906000000000001,12.642999999999999
2019-11-15 23:00:00,2.9610000000000003,0.095,7.775,7.007000000000001,7.928999999999999,3.44,2.6839999999999997,2.9139999999999997,2.528,1.494,12.073,8.601,3.205,3.62,-1.028,8.714,3.44,6.477,5.292000000000001,7.24,9.687999999999999,7.7589999999999995,-5.167000000000001,-5.517,-4.777,-3.668,4.808,12.457
2019-11-16 00:00:00,2.78,0.07,7.54,6.989,7.968999999999999,3.299,2.741,2.908,2.235,1.435,12.187999999999999,8.503,3.0269999999999997,3.514,-1.265,8.794,3.245,6.396,5.033,7.121,9.51,7.563,-5.369,-5.49,-4.657,-3.946,4.708,12.262
2019-11-16 01:00:00,2.64,-0.040999999999999995,7.336,6.877999999999999,8.013,3.213,2.805,2.903,1.9880000000000002,1.383,12.345999999999998,8.399,2.8560000000000003,3.466,-1.4469999999999998,8.843,3.025,6.374,4.891,6.979,9.171,7.3389999999999995,-5.585,-5.5120000000000005,-4.55,-4.265,4.6080000000000005,12.085
2019-11-16 02:00:00,2.546,-0.13699999999999998,7.199,6.672999999999999,8.046,3.153,2.862,2.825,1.766,1.3419999999999999,12.495,8.294,2.755,3.4139999999999997,-1.599,8.845,2.906,6.33,4.726,6.877000000000001,8.677,7.2010000000000005,-5.726,-5.547000000000001,-4.446000000000001,-4.502,4.512,11.885
2019-11-16 03:00:00,2.471,-0.302,7.091,6.504,8.102,3.028,2.909,2.654,1.609,1.32,12.437999999999999,8.254,2.662,3.283,-1.77,8.828,2.8569999999999998,6.303999999999999,4.692,6.742999999999999,7.903,7.025,-5.83,-5.5520000000000005,-4.396,-4.531000000000001,4.447,11.677999999999999
2019-11-16 04:00:00,2.279,-0.512,7.025,6.321000000000001,8.102,2.92,2.923,2.399,1.486,1.314,12.269,8.272,2.573,3.161,-1.936,8.809,2.838,6.3229999999999995,4.681,6.636,7.146,7.0760000000000005,-5.925,-5.587999999999999,-4.4030000000000005,-4.413,4.388,11.517000000000001
2019-11-16 05:00:00,2.09,-0.727,7.095,6.104,8.086,2.8089999999999997,2.859,2.36,1.371,1.32,12.079,8.229,2.504,3.088,-2.15,8.861,2.82,6.372999999999999,4.697,6.642,6.769,7.101,-6.053,-5.632000000000001,-4.447,-4.3,4.36,11.447000000000001
2019-11-16 06:00:00,2.037,-0.991,9.126,5.888,8.072000000000001,2.611,2.752,2.4419999999999997,1.275,1.296,12.037,8.246,2.459,3.2110000000000003,-2.488,9.234,2.7960000000000003,6.489,4.622,7.885,6.625,7.303999999999999,-6.247000000000001,-5.6129999999999995,-4.502,-4.2010000000000005,4.332,12.722999999999999
2019-11-16 07:00:00,2.84,-0.85,11.413,6.2829999999999995,8.118,2.75,2.7969999999999997,2.498,1.4780000000000002,1.486,12.624,8.925,2.772,3.8510000000000004,-2.162,10.437000000000001,2.898,7.136,4.574,9.714,7.928,7.894,-6.345,-5.522,-4.571000000000001,-3.588,4.25,14.519
2019-11-16 08:00:00,4.234,0.816,14.219000000000001,7.202999999999999,8.225,3.668,3.0239999999999996,2.682,3.08,2.591,13.124,9.929,3.4219999999999997,4.631,0.14800000000000002,12.03,3.534,8.158999999999999,5.457000000000001,11.901,9.014,8.599,-6.087000000000001,-5.272,-4.622,-1.8219999999999998,4.457,16.399
2019-11-16 09:00:00,5.367999999999999,2.2230000000000003,16.169,8.321,8.318,4.485,3.3139999999999996,3.344,4.893,3.755,13.514000000000001,10.765,4.208,5.4270000000000005,1.5730000000000002,13.705,4.093999999999999,9.529,6.992000000000001,13.993,9.715,9.418,-5.58,-4.781000000000001,-4.504,-0.099,5.1339999999999995,17.546
