NO,PHOT,WTOF,WTON,HROR
2019-11-15 06:00:00,0.0,0.298,0.2249,0.36149970727934794
2019-11-15 07:00:00,0.0,0.2504,0.2235,0.36149970727934794
2019-11-15 08:00:00,0.025,0.2171,0.2242,0.36149970727934794
2019-11-15 09:00:00,0.092,0.2005,0.2219,0.36149970727934794
2019-11-15 10:00:00,0.15,0.1789,0.2139,0.36149970727934794
2019-11-15 11:00:00,0.171,0.1572,0.2035,0.36149970727934794
2019-11-15 12:00:00,0.141,0.1371,0.1943,0.36149970727934794
2019-11-15 13:00:00,0.077,0.1363,0.1874,0.36149970727934794
2019-11-15 14:00:00,0.013,0.1651,0.1878,0.36149970727934794
2019-11-15 15:00:00,0.0,0.1975,0.192,0.36149970727934794
2019-11-15 16:00:00,0.0,0.2192,0.1879,0.36149970727934794
2019-11-15 17:00:00,0.0,0.2139,0.1802,0.36149970727934794
2019-11-15 18:00:00,0.0,0.1945,0.1695,0.36149970727934794
2019-11-15 19:00:00,0.0,0.1885,0.1619,0.36149970727934794
2019-11-15 20:00:00,0.0,0.1915,0.1519,0.36149970727934794
2019-11-15 21:00:00,0.0,0.1935,0.138,0.36149970727934794
2019-11-15 22:00:00,0.0,0.1876,0.1289,0.36149970727934794
2019-11-15 23:00:00,0.0,0.1847,0.1227,0.36149970727934794
2019-11-16 00:00:00,0.0,0.1799,0.1191,0.357448258138092
2019-11-16 01:00:00,0.0,0.2005,0.133,0.357448258138092
2019-11-16 02:00:00,0.0,0.2214,0.1296,0.357448258138092
2019-11-16 03:00:00,0.0,0.2224,0.1311,0.357448258138092
2019-11-16 04:00:00,0.0,0.2118,0.134,0.357448258138092
2019-11-16 05:00:00,0.0,0.2035,0.1333,0.357448258138092
2019-11-16 06:00:00,0.0,0.2005,0.13,0.357448258138092
2019-11-16 07:00:00,0.0,0.1915,0.1255,0.357448258138092
2019-11-16 08:00:00,0.004,0.1789,0.1211,0.357448258138092
2019-11-16 09:00:00,0.027000000000000003,0.1752,0.1172,0.357448258138092
2019-11-16 10:00:00,0.052000000000000005,0.1616,0.1117,0.357448258138092
2019-11-16 11:00:00,0.064,0.1277,0.1038,0.357448258138092
2019-11-16 12:00:00,0.058,0.0964,0.0977,0.357448258138092
2019-11-16 13:00:00,0.036000000000000004,0.0761,0.0962,0.357448258138092
2019-11-16 14:00:00,0.009000000000000001,0.0732,0.1017,0.357448258138092
2019-11-16 15:00:00,0.0,0.08199999999999999,0.1045,0.357448258138092
2019-11-16 16:00:00,0.0,0.0971,0.1136,0.357448258138092
2019-11-16 17:00:00,0.0,0.1121,0.1191,0.357448258138092
2019-11-16 18:00:00,0.0,0.1107,0.1291,0.357448258138092
2019-11-16 19:00:00,0.0,0.1011,0.1376,0.357448258138092
2019-11-16 20:00:00,0.0,0.0906,0.1434,0.357448258138092
2019-11-16 21:00:00,0.0,0.0977,0.1484,0.357448258138092
2019-11-16 22:00:00,0.0,0.1065,0.1573,0.357448258138092
2019-11-16 23:00:00,0.0,0.1045,0.1637,0.357448258138092
2019-11-17 00:00:00,0.0,0.0958,0.16899999999999998,0.3569370859061829
2019-11-17 01:00:00,0.0,0.0832,0.1561,0.3569370859061829
2019-11-17 02:00:00,0.0,0.0732,0.1506,0.3569370859061829
2019-11-17 03:00:00,0.0,0.0715,0.1394,0.3569370859061829
2019-11-17 04:00:00,0.0,0.0784,0.1338,0.3569370859061829
2019-11-17 05:00:00,0.0,0.0875,0.13,0.3569370859061829
2019-11-17 06:00:00,0.0,0.0919,0.1269,0.3569370859061829
2019-11-17 07:00:00,0.0,0.0838,0.1235,0.3569370859061829
2019-11-17 08:00:00,0.02,0.0682,0.1232,0.3569370859061829
2019-11-17 09:00:00,0.09,0.0495,0.1211,0.3569370859061829
2019-11-17 10:00:00,0.154,0.0341,0.1238,0.3569370859061829
2019-11-17 11:00:00,0.188,0.0284,0.1306,0.3569370859061829
2019-11-17 12:00:00,0.18,0.0308,0.1394,0.3569370859061829
2019-11-17 13:00:00,0.122,0.038,0.14300000000000002,0.3569370859061829
2019-11-17 14:00:00,0.039,0.0429,0.1473,0.3569370859061829
2019-11-17 15:00:00,0.0,0.0363,0.153,0.3569370859061829
2019-11-17 16:00:00,0.0,0.0196,0.1506,0.3569370859061829
2019-11-17 17:00:00,0.0,0.0186,0.1453,0.3569370859061829
2019-11-17 18:00:00,0.0,0.0292,0.1429,0.3569370859061829
2019-11-17 19:00:00,0.0,0.0371,0.1373,0.3569370859061829
2019-11-17 20:00:00,0.0,0.0515,0.1333,0.3569370859061829
2019-11-17 21:00:00,0.0,0.0486,0.1188,0.3569370859061829
2019-11-17 22:00:00,0.0,0.0448,0.1061,0.3569370859061829
2019-11-17 23:00:00,0.0,0.0402,0.1003,0.3569370859061829
2019-11-18 00:00:00,0.0,0.0525,0.0986,0.3573302419447329
2019-11-18 01:00:00,0.0,0.0826,0.1005,0.3573302419447329
2019-11-18 02:00:00,0.0,0.1024,0.1038,0.3573302419447329
2019-11-18 03:00:00,0.0,0.1079,0.1127,0.3573302419447329
2019-11-18 04:00:00,0.0,0.1065,0.1254,0.3573302419447329
2019-11-18 05:00:00,0.0,0.0906,0.1287,0.3573302419447329
2019-11-18 06:00:00,0.0,0.0612,0.1329,0.3573302419447329
2019-11-18 07:00:00,0.0,0.0358,0.1432,0.3573302419447329
2019-11-18 08:00:00,0.001,0.0213,0.1456,0.3573302419447329
2019-11-18 09:00:00,0.008,0.0203,0.1378,0.3573302419447329
2019-11-18 10:00:00,0.014,0.0316,0.1275,0.3573302419447329
2019-11-18 11:00:00,0.015,0.056,0.1197,0.3573302419447329
2019-11-18 12:00:00,0.013,0.0856,0.1168,0.3573302419447329
2019-11-18 13:00:00,0.006,0.1461,0.1207,0.3573302419447329
2019-11-18 14:00:00,0.001,0.2551,0.1354,0.3573302419447329
2019-11-18 15:00:00,0.0,0.3723,0.1514,0.3573302419447329
2019-11-18 16:00:00,0.0,0.4614,0.1634,0.3573302419447329
2019-11-18 17:00:00,0.0,0.5505,0.175,0.3573302419447329
2019-11-18 18:00:00,0.0,0.6285,0.1901,0.3573302419447329
2019-11-18 19:00:00,0.0,0.6856,0.2024,0.3573302419447329
2019-11-18 20:00:00,0.0,0.7336,0.214,0.3573302419447329
2019-11-18 21:00:00,0.0,0.7885,0.2249,0.3573302419447329
2019-11-18 22:00:00,0.0,0.8337,0.2417,0.3573302419447329
2019-11-18 23:00:00,0.0,0.8629,0.2499,0.3573302419447329
2019-11-19 00:00:00,0.0,0.8843,0.2558,0.3588262551696961
2019-11-19 01:00:00,0.0,0.9096,0.2601,0.3588262551696961
2019-11-19 02:00:00,0.0,0.9182,0.2632,0.3588262551696961
2019-11-19 03:00:00,0.0,0.9178,0.2632,0.3588262551696961
2019-11-19 04:00:00,0.0,0.9149,0.2552,0.3588262551696961
2019-11-19 05:00:00,0.0,0.911,0.2505,0.3588262551696961
2019-11-19 06:00:00,0.0,0.9046,0.2465,0.3588262551696961
2019-11-19 07:00:00,0.0,0.8918,0.2377,0.3588262551696961
2019-11-19 08:00:00,0.006,0.8686,0.2254,0.3588262551696961
2019-11-19 09:00:00,0.033,0.8469,0.2128,0.3588262551696961
2019-11-19 10:00:00,0.06,0.8292,0.2056,0.3588262551696961
2019-11-19 11:00:00,0.07200000000000001,0.8253,0.2041,0.3588262551696961
2019-11-19 12:00:00,0.062,0.8172,0.2067,0.3588262551696961
2019-11-19 13:00:00,0.042,0.7781,0.2156,0.3588262551696961
2019-11-19 14:00:00,0.012,0.693,0.2215,0.3588262551696961
2019-11-19 15:00:00,0.0,0.5723,0.2264,0.3588262551696961
2019-11-19 16:00:00,0.0,0.4302,0.2344,0.3588262551696961
2019-11-19 17:00:00,0.0,0.2767,0.2345,0.3588262551696961
2019-11-19 18:00:00,0.0,0.1733,0.2322,0.3588262551696961
2019-11-19 19:00:00,0.0,0.1086,0.2314,0.3588262551696961
2019-11-19 20:00:00,0.0,0.0682,0.2404,0.3588262551696961
2019-11-19 21:00:00,0.0,0.0439,0.2556,0.3588262551696961
2019-11-19 22:00:00,0.0,0.0276,0.2588,0.3588262551696961
2019-11-19 23:00:00,0.0,0.0154,0.2683,0.3588262551696961
2019-11-20 00:00:00,0.0,0.01,0.2746,0.3617431180095279
2019-11-20 01:00:00,0.0,0.0112,0.2991,0.3617431180095279
2019-11-20 02:00:00,0.0,0.022,0.315,0.3617431180095279
2019-11-20 03:00:00,0.0,0.0389,0.3172,0.3617431180095279
2019-11-20 04:00:00,0.0,0.0555,0.3217,0.3617431180095279
2019-11-20 05:00:00,0.0,0.0826,0.3183,0.3617431180095279
2019-11-20 06:00:00,0.0,0.1254,0.3112,0.3617431180095279
2019-11-20 07:00:00,0.0,0.2087,0.2945,0.3617431180095279
2019-11-20 08:00:00,0.028,0.3214,0.2746,0.3617431180095279
2019-11-20 09:00:00,0.117,0.3751,0.2478,0.3617431180095279
2019-11-20 10:00:00,0.175,0.401,0.2175,0.3617431180095279
2019-11-20 11:00:00,0.177,0.3966,0.1891,0.3617431180095279
2019-11-20 12:00:00,0.135,0.3865,0.168,0.3617431180095279
2019-11-20 13:00:00,0.069,0.3923,0.1599,0.3617431180095279
2019-11-20 14:00:00,0.008,0.4155,0.1652,0.3617431180095279
2019-11-20 15:00:00,0.0,0.4569,0.1733,0.3617431180095279
2019-11-20 16:00:00,0.0,0.5091,0.1776,0.3617431180095279
2019-11-20 17:00:00,0.0,0.5622,0.1872,0.3617431180095279
2019-11-20 18:00:00,0.0,0.6022,0.2051,0.3617431180095279
2019-11-20 19:00:00,0.0,0.6366,0.2096,0.3617431180095279
2019-11-20 20:00:00,0.0,0.6782,0.2214,0.3617431180095279
2019-11-20 21:00:00,0.0,0.6942,0.2313,0.3617431180095279
2019-11-20 22:00:00,0.0,0.6472,0.2292,0.3617431180095279
2019-11-20 23:00:00,0.0,0.5269,0.2272,0.3617431180095279
2019-11-21 00:00:00,0.0,0.3652,0.232,0.4125769874461021
2019-11-21 01:00:00,0.0,0.215,0.2342,0.4125769874461021
2019-11-21 02:00:00,0.0,0.158,0.2376,0.4125769874461021
2019-11-21 03:00:00,0.0,0.1678,0.2368,0.4125769874461021
2019-11-21 04:00:00,0.0,0.1808,0.2289,0.4125769874461021
2019-11-21 05:00:00,0.0,0.2214,0.2336,0.4125769874461021
2019-11-21 06:00:00,0.0,0.2853,0.241,0.4125769874461021
2019-11-21 07:00:00,0.0,0.3582,0.2452,0.4125769874461021
2019-11-21 08:00:00,0.005,0.4126,0.2477,0.4125769874461021
2019-11-21 09:00:00,0.044,0.4539,0.2534,0.4125769874461021
2019-11-21 10:00:00,0.084,0.4539,0.2533,0.4125769874461021
2019-11-21 11:00:00,0.094,0.4141,0.2443,0.4125769874461021
2019-11-21 12:00:00,0.07200000000000001,0.4347,0.2403,0.4125769874461021
2019-11-21 13:00:00,0.036000000000000004,0.4837,0.2436,0.4125769874461021
2019-11-21 14:00:00,0.006999999999999999,0.5358,0.2493,0.4125769874461021
2019-11-21 15:00:00,0.0,0.5852,0.2544,0.4125769874461021
2019-11-21 16:00:00,0.0,0.5952,0.2458,0.4125769874461021
2019-11-21 17:00:00,0.0,0.6078,0.2448,0.4125769874461021
2019-11-21 18:00:00,0.0,0.6551,0.2368,0.4125769874461021
2019-11-21 19:00:00,0.0,0.6512,0.2289,0.4125769874461021
2019-11-21 20:00:00,0.0,0.5809,0.2265,0.4125769874461021
2019-11-21 21:00:00,0.0,0.5106,0.2289,0.4125769874461021
2019-11-21 22:00:00,0.0,0.4972,0.2318,0.4125769874461021
2019-11-21 23:00:00,0.0,0.5299,0.2479,0.4125769874461021
2019-11-22 00:00:00,0.0,0.5578,0.2702,0.415547602525213
2019-11-22 01:00:00,0.0,0.6244,0.2823,0.415547602525213
2019-11-22 02:00:00,0.0,0.6446,0.2779,0.415547602525213
2019-11-22 03:00:00,0.0,0.6446,0.265,0.415547602525213
2019-11-22 04:00:00,0.0,0.598,0.2585,0.415547602525213
2019-11-22 05:00:00,0.0,0.5665,0.2561,0.415547602525213
2019-11-22 06:00:00,0.0,0.568,0.2585,0.415547602525213
2019-11-22 07:00:00,0.0,0.5852,0.2636,0.415547602525213
2019-11-22 08:00:00,0.004,0.5881,0.2644,0.415547602525213
2019-11-22 09:00:00,0.044,0.6203,0.2623,0.415547602525213
2019-11-22 10:00:00,0.086,0.6244,0.2657,0.415547602525213
2019-11-22 11:00:00,0.1,0.623,0.2598,0.415547602525213
2019-11-22 12:00:00,0.08199999999999999,0.6538,0.2578,0.415547602525213
2019-11-22 13:00:00,0.041,0.728,0.2635,0.415547602525213
2019-11-22 14:00:00,0.004,0.7819,0.277,0.415547602525213
2019-11-22 15:00:00,0.0,0.8072,0.3015,0.415547602525213
2019-11-22 16:00:00,0.0,0.8131,0.2985,0.415547602525213
2019-11-22 17:00:00,0.0,0.8139,0.2934,0.415547602525213
2019-11-22 18:00:00,0.0,0.7958,0.2983,0.415547602525213
2019-11-22 19:00:00,0.0,0.7875,0.3043,0.415547602525213
2019-11-22 20:00:00,0.0,0.7653,0.3024,0.415547602525213
2019-11-22 21:00:00,0.0,0.7693,0.3012,0.415547602525213
2019-11-22 22:00:00,0.0,0.7857,0.3069,0.415547602525213
2019-11-22 23:00:00,0.0,0.8382,0.314,0.415547602525213
2019-11-23 00:00:00,0.0,0.8156,0.3221,0.42396924673738395
2019-11-23 01:00:00,0.0,0.833,0.3222,0.42396924673738395
2019-11-23 02:00:00,0.0,0.8397,0.3193,0.42396924673738395
2019-11-23 03:00:00,0.0,0.8046,0.2986,0.42396924673738395
2019-11-23 04:00:00,0.0,0.7246,0.2833,0.42396924673738395
2019-11-23 05:00:00,0.0,0.6856,0.2716,0.42396924673738395
2019-11-23 06:00:00,0.0,0.6406,0.2634,0.42396924673738395
2019-11-23 07:00:00,0.0,0.6078,0.2581,0.42396924673738395
2019-11-23 08:00:00,0.001,0.6134,0.2618,0.42396924673738395
2019-11-23 09:00:00,0.018000000000000002,0.5665,0.2481,0.42396924673738395
2019-11-23 10:00:00,0.038,0.5489999999999999,0.2358,0.42396924673738395
2019-11-23 11:00:00,0.046,0.568,0.2275,0.42396924673738395
2019-11-23 12:00:00,0.041,0.5824,0.221,0.42396924673738395
2019-11-23 13:00:00,0.021,0.5809,0.2151,0.42396924673738395
2019-11-23 14:00:00,0.002,0.605,0.2163,0.42396924673738395
2019-11-23 15:00:00,0.0,0.612,0.2144,0.42396924673738395
2019-11-23 16:00:00,0.0,0.5895,0.2102,0.42396924673738395
2019-11-23 17:00:00,0.0,0.5373,0.2036,0.42396924673738395
2019-11-23 18:00:00,0.0,0.4524,0.1968,0.42396924673738395
2019-11-23 19:00:00,0.0,0.3865,0.197,0.42396924673738395
2019-11-23 20:00:00,0.0,0.378,0.1984,0.42396924673738395
2019-11-23 21:00:00,0.0,0.401,0.1973,0.42396924673738395
2019-11-23 22:00:00,0.0,0.4688,0.1966,0.42396924673738395
2019-11-23 23:00:00,0.0,0.5299,0.1969,0.42396924673738395
2019-11-24 00:00:00,0.0,0.5607,0.1963,0.425335090764438
2019-11-24 01:00:00,0.0,0.5852,0.1988,0.425335090764438
2019-11-24 02:00:00,0.0,0.6022,0.2013,0.425335090764438
2019-11-24 03:00:00,0.0,0.5867,0.1983,0.425335090764438
2019-11-24 04:00:00,0.0,0.5838,0.1967,0.425335090764438
2019-11-24 05:00:00,0.0,0.6216,0.1991,0.425335090764438
2019-11-24 06:00:00,0.0,0.6655,0.2042,0.425335090764438
2019-11-24 07:00:00,0.0,0.7038,0.2076,0.425335090764438
2019-11-24 08:00:00,0.001,0.7498,0.2129,0.425335090764438
2019-11-24 09:00:00,0.021,0.7931,0.2192,0.425335090764438
2019-11-24 10:00:00,0.041,0.7984,0.2196,0.425335090764438
2019-11-24 11:00:00,0.044,0.7984,0.2131,0.425335090764438
2019-11-24 12:00:00,0.032,0.7866,0.2103,0.425335090764438
2019-11-24 13:00:00,0.013,0.7809999999999999,0.2116,0.425335090764438
2019-11-24 14:00:00,0.009000000000000001,0.7931,0.2142,0.425335090764438
2019-11-24 15:00:00,0.0,0.802,0.2142,0.425335090764438
2019-11-24 16:00:00,0.0,0.8046,0.2159,0.425335090764438
2019-11-24 17:00:00,0.0,0.8164,0.2184,0.425335090764438
2019-11-24 18:00:00,0.0,0.8337,0.2223,0.425335090764438
2019-11-24 19:00:00,0.0,0.8503,0.2263,0.425335090764438
2019-11-24 20:00:00,0.0,0.8564,0.2291,0.425335090764438
2019-11-24 21:00:00,0.0,0.8503,0.2282,0.425335090764438
2019-11-24 22:00:00,0.0,0.8375,0.222,0.425335090764438
2019-11-24 23:00:00,0.0,0.8197,0.2136,0.425335090764438
2019-11-25 00:00:00,0.0,0.8072,0.2052,0.42583995149122106
2019-11-25 01:00:00,0.0,0.7984,0.2035,0.42583995149122106
2019-11-25 02:00:00,0.0,0.7958,0.1935,0.42583995149122106
2019-11-25 03:00:00,0.0,0.7984,0.1847,0.42583995149122106
2019-11-25 04:00:00,0.0,0.8046,0.1791,0.42583995149122106
2019-11-25 05:00:00,0.0,0.8123,0.1737,0.42583995149122106
2019-11-25 06:00:00,0.0,0.8139,0.1669,0.42583995149122106
2019-11-25 07:00:00,0.0,0.8131,0.1624,0.42583995149122106
2019-11-25 08:00:00,0.002,0.7912,0.1539,0.42583995149122106
2019-11-25 09:00:00,0.019,0.7653,0.1428,0.42583995149122106
2019-11-25 10:00:00,0.034,0.7445,0.1391,0.42583995149122106
2019-11-25 11:00:00,0.037000000000000005,0.7412,0.1371,0.42583995149122106
2019-11-25 12:00:00,0.029,0.7073,0.1325,0.42583995149122106
2019-11-25 13:00:00,0.013,0.6629,0.1271,0.42583995149122106
2019-11-25 14:00:00,0.0,0.6352,0.1248,0.42583995149122106
2019-11-25 15:00:00,0.0,0.6564,0.1235,0.42583995149122106
2019-11-25 16:00:00,0.0,0.6446,0.1216,0.42583995149122106
2019-11-25 17:00:00,0.0,0.6257,0.1189,0.42583995149122106
2019-11-25 18:00:00,0.0,0.598,0.1179,0.42583995149122106
2019-11-25 19:00:00,0.0,0.5867,0.1174,0.42583995149122106
2019-11-25 20:00:00,0.0,0.5752,0.119,0.42583995149122106
2019-11-25 21:00:00,0.0,0.5824,0.1238,0.42583995149122106
2019-11-25 22:00:00,0.0,0.5909,0.1288,0.42583995149122106
2019-11-25 23:00:00,0.0,0.5852,0.1278,0.42583995149122106
2019-11-26 00:00:00,0.0,0.5607,0.1307,0.443262958375715
2019-11-26 01:00:00,0.0,0.518,0.1319,0.443262958375715
2019-11-26 02:00:00,0.0,0.4867,0.1304,0.443262958375715
2019-11-26 03:00:00,0.0,0.4703,0.1397,0.443262958375715
2019-11-26 04:00:00,0.0,0.4584,0.1453,0.443262958375715
2019-11-26 05:00:00,0.0,0.4465,0.1545,0.443262958375715
2019-11-26 06:00:00,0.0,0.4332,0.1658,0.443262958375715
2019-11-26 07:00:00,0.0,0.4214,0.1764,0.443262958375715
2019-11-26 08:00:00,0.001,0.4126,0.1871,0.443262958375715
2019-11-26 09:00:00,0.018000000000000002,0.3923,0.2015,0.443262958375715
2019-11-26 10:00:00,0.037000000000000005,0.3555,0.2048,0.443262958375715
2019-11-26 11:00:00,0.042,0.3254,0.2082,0.443262958375715
2019-11-26 12:00:00,0.032,0.3031,0.2181,0.443262958375715
2019-11-26 13:00:00,0.014,0.3109,0.2353,0.443262958375715
2019-11-26 14:00:00,0.001,0.3444,0.2536,0.443262958375715
2019-11-26 15:00:00,0.0,0.3695,0.2662,0.443262958375715
2019-11-26 16:00:00,0.0,0.3894,0.2784,0.443262958375715
2019-11-26 17:00:00,0.0,0.4039,0.2924,0.443262958375715
2019-11-26 18:00:00,0.0,0.4185,0.3041,0.443262958375715
2019-11-26 19:00:00,0.0,0.4347,0.3113,0.443262958375715
2019-11-26 20:00:00,0.0,0.4569,0.3247,0.443262958375715
2019-11-26 21:00:00,0.0,0.4748,0.3309,0.443262958375715
2019-11-26 22:00:00,0.0,0.4688,0.3287,0.443262958375715
2019-11-26 23:00:00,0.0,0.4808,0.3292,0.443262958375715
2019-11-27 00:00:00,0.0,0.5002,0.3314,0.48449484261673803
2019-11-27 01:00:00,0.0,0.5165,0.3343,0.48449484261673803
2019-11-27 02:00:00,0.0,0.5299,0.3287,0.48449484261673803
2019-11-27 03:00:00,0.0,0.5446,0.3168,0.48449484261673803
2019-11-27 04:00:00,0.0,0.5795,0.3136,0.48449484261673803
2019-11-27 05:00:00,0.0,0.6148,0.3144,0.48449484261673803
2019-11-27 06:00:00,0.0,0.6325,0.3119,0.48449484261673803
2019-11-27 07:00:00,0.0,0.6744,0.3079,0.48449484261673803
2019-11-27 08:00:00,0.0,0.6832,0.2922,0.48449484261673803
2019-11-27 09:00:00,0.018000000000000002,0.6731,0.2823,0.48449484261673803
2019-11-27 10:00:00,0.036000000000000004,0.6538,0.2716,0.48449484261673803
2019-11-27 11:00:00,0.039,0.605,0.2553,0.48449484261673803
2019-11-27 12:00:00,0.028,0.5622,0.2477,0.48449484261673803
2019-11-27 13:00:00,0.01,0.5002,0.2364,0.48449484261673803
2019-11-27 14:00:00,0.0,0.4332,0.2308,0.48449484261673803
2019-11-27 15:00:00,0.0,0.388,0.2344,0.48449484261673803
2019-11-27 16:00:00,0.0,0.3444,0.2345,0.48449484261673803
2019-11-27 17:00:00,0.0,0.307,0.234,0.48449484261673803
2019-11-27 18:00:00,0.0,0.2634,0.2266,0.48449484261673803
2019-11-27 19:00:00,0.0,0.2139,0.229,0.48449484261673803
2019-11-27 20:00:00,0.0,0.1935,0.2374,0.48449484261673803
2019-11-27 21:00:00,0.0,0.1624,0.2462,0.48449484261673803
2019-11-27 22:00:00,0.0,0.1511,0.2548,0.48449484261673803
2019-11-27 23:00:00,0.0,0.1633,0.256,0.48449484261673803
2019-11-28 00:00:00,0.0,0.1925,0.2572,0.649299790157394
2019-11-28 01:00:00,0.0,0.2182,0.2547,0.649299790157394
2019-11-28 02:00:00,0.0,0.2412,0.244,0.649299790157394
2019-11-28 03:00:00,0.0,0.2682,0.2276,0.649299790157394
2019-11-28 04:00:00,0.0,0.3135,0.2193,0.649299790157394
2019-11-28 05:00:00,0.0,0.3837,0.2176,0.649299790157394
2019-11-28 06:00:00,0.0,0.5002,0.2167,0.649299790157394
2019-11-28 07:00:00,0.0,0.6379,0.2208,0.649299790157394
2019-11-28 08:00:00,0.0,0.7592,0.2232,0.649299790157394
2019-11-28 09:00:00,0.017,0.8447,0.2245,0.649299790157394
2019-11-28 10:00:00,0.041,0.9003,0.2272,0.649299790157394
2019-11-28 11:00:00,0.052000000000000005,0.9348,0.2379,0.649299790157394
2019-11-28 12:00:00,0.046,0.9544,0.2555,0.649299790157394
2019-11-28 13:00:00,0.024,0.9676,0.2883,0.649299790157394
2019-11-28 14:00:00,0.003,0.9748,0.3282,0.649299790157394
2019-11-28 15:00:00,0.0,0.9778,0.3585,0.649299790157394
2019-11-28 16:00:00,0.0,0.9777,0.3863,0.649299790157394
2019-11-28 17:00:00,0.0,0.9748,0.4123,0.649299790157394
2019-11-28 18:00:00,0.0,0.9728,0.4293,0.649299790157394
2019-11-28 19:00:00,0.0,0.9709,0.4209,0.649299790157394
2019-11-28 20:00:00,0.0,0.9684,0.4011,0.649299790157394
2019-11-28 21:00:00,0.0,0.9647,0.382,0.649299790157394
2019-11-28 22:00:00,0.0,0.9573,0.3743,0.649299790157394
2019-11-28 23:00:00,0.0,0.9523,0.3788,0.649299790157394
2019-11-29 00:00:00,0.0,0.9496,0.398,0.662385890311246
2019-11-29 01:00:00,0.0,0.9485,0.4159,0.662385890311246
2019-11-29 02:00:00,0.0,0.9498,0.4413,0.662385890311246
2019-11-29 03:00:00,0.0,0.9391,0.4514,0.662385890311246
2019-11-29 04:00:00,0.0,0.9223,0.4434,0.662385890311246
2019-11-29 05:00:00,0.0,0.9003,0.4279,0.662385890311246
2019-11-29 06:00:00,0.0,0.8826,0.4195,0.662385890311246
2019-11-29 07:00:00,0.0,0.8728,0.4234,0.662385890311246
2019-11-29 08:00:00,0.009000000000000001,0.8597,0.4195,0.662385890311246
2019-11-29 09:00:00,0.049,0.8454,0.4035,0.662385890311246
2019-11-29 10:00:00,0.086,0.8447,0.3906,0.662385890311246
2019-11-29 11:00:00,0.095,0.8397,0.3891,0.662385890311246
2019-11-29 12:00:00,0.076,0.8382,0.3897,0.662385890311246
2019-11-29 13:00:00,0.039,0.8397,0.3999,0.662385890311246
2019-11-29 14:00:00,0.004,0.8352,0.401,0.662385890311246
2019-11-29 15:00:00,0.0,0.8284,0.4034,0.662385890311246
2019-11-29 16:00:00,0.0,0.8148,0.4157,0.662385890311246
2019-11-29 17:00:00,0.0,0.8002,0.4189,0.662385890311246
2019-11-29 18:00:00,0.0,0.7866,0.4117,0.662385890311246
2019-11-29 19:00:00,0.0,0.7732,0.4154,0.662385890311246
2019-11-29 20:00:00,0.0,0.7683,0.4312,0.662385890311246
2019-11-29 21:00:00,0.0,0.7673,0.45,0.662385890311246
2019-11-29 22:00:00,0.0,0.7693,0.4809,0.662385890311246
2019-11-29 23:00:00,0.0,0.7723,0.5072,0.662385890311246
2019-11-30 00:00:00,0.0,0.7752,0.5153,0.664703742075967
2019-11-30 01:00:00,0.0,0.7612,0.5123,0.664703742075967
2019-11-30 02:00:00,0.0,0.7434,0.5068,0.664703742075967
2019-11-30 03:00:00,0.0,0.7155,0.4920000000000001,0.664703742075967
2019-11-30 04:00:00,0.0,0.6905,0.4792,0.664703742075967
2019-11-30 05:00:00,0.0,0.6655,0.4651,0.664703742075967
2019-11-30 06:00:00,0.0,0.6393,0.4445,0.664703742075967
2019-11-30 07:00:00,0.0,0.623,0.4248,0.664703742075967
2019-11-30 08:00:00,0.01,0.6036,0.406,0.664703742075967
2019-11-30 09:00:00,0.062,0.5867,0.4058,0.664703742075967
2019-11-30 10:00:00,0.111,0.5622,0.418,0.664703742075967
2019-11-30 11:00:00,0.126,0.5417,0.423,0.664703742075967
2019-11-30 12:00:00,0.105,0.5284,0.4273,0.664703742075967
2019-11-30 13:00:00,0.057,0.5046,0.4320000000000001,0.664703742075967
2019-11-30 14:00:00,0.005,0.4867,0.4484,0.664703742075967
2019-11-30 15:00:00,0.0,0.4584,0.4602,0.664703742075967
2019-11-30 16:00:00,0.0,0.4317,0.4626,0.664703742075967
2019-11-30 17:00:00,0.0,0.417,0.4731,0.664703742075967
2019-11-30 18:00:00,0.0,0.4097,0.4849,0.664703742075967
2019-11-30 19:00:00,0.0,0.4039,0.4893,0.664703742075967
2019-11-30 20:00:00,0.0,0.3995,0.4887,0.664703742075967
2019-11-30 21:00:00,0.0,0.3966,0.49,0.664703742075967
2019-11-30 22:00:00,0.0,0.3851,0.5049,0.664703742075967
2019-11-30 23:00:00,0.0,0.3723,0.527,0.664703742075967
2019-12-01 00:00:00,0.0,0.3723,0.5492,0.65437903732068
2019-12-01 01:00:00,0.0,0.3737,0.5575,0.65437903732068
2019-12-01 02:00:00,0.0,0.3723,0.5526,0.65437903732068
2019-12-01 03:00:00,0.0,0.4155,0.5455,0.65437903732068
2019-12-01 04:00:00,0.0,0.5165,0.5322,0.65437903732068
2019-12-01 05:00:00,0.0,0.6512,0.5117,0.65437903732068
2019-12-01 06:00:00,0.0,0.7412,0.4913,0.65437903732068
2019-12-01 07:00:00,0.0,0.7885,0.4776,0.65437903732068
2019-12-01 08:00:00,0.001,0.8037,0.4504,0.65437903732068
2019-12-01 09:00:00,0.012,0.8131,0.4328,0.65437903732068
2019-12-01 10:00:00,0.024,0.7984,0.4254,0.65437903732068
2019-12-01 11:00:00,0.026,0.7713,0.4367,0.65437903732068
2019-12-01 12:00:00,0.018000000000000002,0.7477,0.4508,0.65437903732068
